run_id,method,ablation,scenario,disturbance,init_variant,vehicle,speed_deficit_distance_m,speed_deficit_integral_m_s,accel_squared_integral,abs_jerk_integral,abs_nominal_actual_difference_integral,safety_correction_count,safety_correction_abs_integral,action_saturation_count,safety_recheck_violation_count,distance_m,min_net_gap_m,min_FR_gap_m,min_RB_gap_m,min_MF_gap_m,min_MR_gap_m,prepare_speed_deficit_distance_m,execute_speed_deficit_distance_m,success_release_speed_deficit_distance_m,failure_handling_speed_deficit_distance_m,prepare_distance_m,execute_distance_m,success_release_distance_m,failure_handling_distance_m
D_ample_prepare_i0,D,,ample,prepare,0,R,3.5958098331488695,3.5958098331488695,0.6985545391756324,3.7134806672487706,0.03660874999999893,3.0,0.03660874999999893,3.0,0.0,284.7703498553713,9.002350048778222,29.703391392859654,16.275250484771572,nan,9.002350048778222,0.0,0.8472891787597177,2.7485206543891527,0.0,22.708682831361045,53.301541982220414,208.76012504178985,0.0
D_ample_prepare_i0,D,,ample,prepare,0,F,1.1544896481720748,1.1544896481720748,1.4874506612792644,5.193971383454953,1.1736736003854564,32.0,1.1736736003854564,32.0,0.0,287.2780981441186,8.341344590909056,29.703391392859654,nan,8.341344590909056,nan,0.0,1.058645102339929,0.09584454583214617,0.0,22.900526214448462,52.97137977890321,211.4061921507669,0.0
D_ample_prepare_i0,D,,ample,prepare,0,B,0.0,0.0,0.13189340107114567,1.0806914827336331,0.007721330492195478,2.0,0.007721330492195478,2.0,0.0,290.69509937059973,16.275250484771572,nan,16.275250484771572,nan,nan,0.0,0.0,0.0,0.0,22.686828818062324,55.06877493664197,212.93949561589542,0.0
D_ample_prepare_i1,D,,ample,prepare,1,M,0.0,0.0,9.232615580421207,7.807487349330047,2.2003861671848504,40.0,2.2003861671848504,40.0,0.0,303.8932025779394,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,99.70300423619148,0.0,0.0,204.19019834174793
D_ample_prepare_i1,D,,ample,prepare,1,R,1.2116259669342453,1.2116259669342453,0.8571234821439309,2.9198985858287942,0.015522720089084067,3.0,0.015522720089084067,3.0,0.0,293.8471654643689,19.363726379612967,23.630932679749673,19.363726379612967,nan,nan,1.0906848031457304,0.0,0.0,0.1209411637885147,84.00982062477439,0.0,0.0,209.83734483959452
D_ample_prepare_i1,D,,ample,prepare,1,F,1.1544896481720748,1.1544896481720748,1.4874506612792644,5.193971383454953,1.1736736003854564,32.0,1.1736736003854564,32.0,0.0,287.2780981441186,23.630932679749673,23.630932679749673,nan,nan,nan,1.089654759049247,0.0,0.0,0.06483488912282824,83.94155529184744,0.0,0.0,203.33654285227115
D_ample_prepare_i1,D,,ample,prepare,1,B,0.0,0.0,0.1733236884135047,1.1708866264630766,0.012090571663026777,2.0,0.012090571663026777,2.0,0.0,296.68343908475595,19.363726379612967,nan,19.363726379612967,nan,nan,0.0,0.0,0.0,0.0,85.99981342271833,0.0,0.0,210.68362566203763
D_ample_prepare_i2,D,,ample,prepare,2,M,21.277082277689377,21.277082277689377,29.894131606516662,10.331616351962873,8.86437097014458,81.0,8.86437097014458,80.0,29.0,280.7327745525472,7.226570513637978,nan,nan,7.226570513637978,8.716318383134631,0.0,1.0459536869526116,20.23112859073677,0.0,37.25016318874886,59.10542552033546,184.37718584346288,0.0
D_ample_prepare_i2,D,,ample,prepare,2,R,25.720754555886007,25.720754555886007,17.480600746741597,12.627257925397428,6.143927646620006,74.0,6.143927646620006,74.0,29.0,262.63249913968247,8.716318383134631,27.06300154552134,12.347146529231178,nan,8.716318383134631,0.312316708749284,0.6653302198984589,24.743107627238263,0.0,30.415443455022285,53.40768285223416,178.80937283242602,0.0
D_ample_prepare_i2,D,,ample,prepare,2,F,1.1544896481720748,1.1544896481720748,1.4874506612792644,5.193971383454953,1.1736736003854564,32.0,1.1736736003854564,32.0,29.0,287.2780981441187,7.226570513637978,27.06300154552134,nan,7.226570513637978,nan,0.008169127461053981,1.081485631588193,0.06483488912282824,0.0,31.020216564323647,52.921338727523846,203.3365428522712,0.0
D_ample_prepare_i2,D,,ample,prepare,2,B,19.16729475050981,19.16729475050981,7.028366082825479,5.387466982097452,0.0073672113606861635,2.0,0.0073672113606861635,2.0,29.0,270.13246875439006,12.347146529231178,nan,12.347146529231178,nan,nan,0.1820618899573571,0.0,18.98523286055245,0.0,30.47549354239389,54.902369963901435,184.75460524809472,0.0
D_collaborative_none_i0,D,,collaborative,none,0,M,0.339935703537928,0.339935703537928,3.4914784138862758,5.7281339469428945,1.087904950177117,25.0,1.087904950177117,25.0,0.0,294.8804551289164,nan,nan,nan,nan,nan,0.04124582336620933,0.0,0.0,0.29868988017171866,94.47413795494853,0.0,0.0,200.4063171739679
D_collaborative_none_i0,D,,collaborative,none,0,R,0.706331072825358,0.706331072825358,0.5040407749652088,3.100205671191561,0.24409894369786522,8.0,0.24409894369786522,8.0,0.0,291.50835667582885,17.67169995838999,17.69164332416899,17.67169995838999,nan,nan,0.706331072825358,0.0,0.0,0.0,86.84016707452875,0.0,0.0,204.6681896013001
D_collaborative_none_i0,D,,collaborative,none,0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.99999999999784,17.69164332416899,17.69164332416899,nan,nan,nan,0.0,0.0,0.0,0.0,87.30000000000055,0.0,0.0,200.6999999999973
D_collaborative_none_i0,D,,collaborative,none,0,B,0.0,0.0,0.05395225703975928,0.7105866608003883,0.006140323602705587,1.0,0.006140323602705587,1.0,0.0,295.03665671743886,17.67169995838999,nan,17.67169995838999,nan,nan,0.0,0.0,0.0,0.0,88.36875330944486,0.0,0.0,206.667903407994
D_collaborative_none_i1,D,,collaborative,none,1,M,0.0,0.0,2.232497704666073,3.6052123708373256,0.6652234410431372,14.0,0.6652234410431372,14.0,0.0,297.91787145291914,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,97.37309284839375,0.0,0.0,200.5447786045254
D_collaborative_none_i1,D,,collaborative,none,1,R,0.8670468087106813,0.8670468087106813,0.4964759648505201,2.66141343535255,0.16777850984696832,8.0,0.16777850984696832,8.0,0.0,291.41219339548235,17.681929219139885,17.78780660451549,17.681929219139885,nan,nan,0.8670468087106813,0.0,0.0,0.0,87.51801316810918,0.0,0.0,203.89418022737317
