run_id,method,ablation,scenario,disturbance,init_variant,outcome,success,task_phase,failure_type,merge_start_time_s,completion_time_s,physical_target_gap_m,physical_gap_floor_m,min_net_gap_m,hard_violation_count,road_violation_count,safety_recheck_violation_count,safety_correction_count,action_saturation_count,safety_correction_abs_mean_mps2,max_abs_jerk_mps3,mean_abs_jerk_mps3,compute_time_s,pair_gain_total_error_max_s-1,space_feedback_abs_mean_s-1,partner_feedback_abs_mean_s-1,effective_q_delta_abs_mean_s-1,q_saturation_fraction,space_feedback_prepare_mean_s-1,space_feedback_execute_mean_s-1,space_feedback_failure_handling_mean_s-1,mean_spatial_reference_offset_m,K_MR_mean_s-1,K_RM_mean_s-1,total_speed_deficit_distance_m,total_speed_deficit_integral_m_s,total_effort_integral_m2_s3
B_short_window_none_i1,B,,short_window,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.868593750000098,0,0,0,112,109,1.0668198523623793,2.5,0.3774392200475874,0.760946900001727,0.0,0.0,0.0,0.06299999999999999,0.19375,0.0,0.0,0.0,0.2239363125000003,0.0,0.0,22.312852637307113,22.312852637307113,28.046476745759623
B_short_window_none_i2,B,,short_window,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,10.205156250000012,0,0,0,149,139,1.3292355014997885,2.5,0.44040467000894096,0.810441899986472,0.0,0.0,0.0,0.06299999999999999,0.2,0.0,0.0,0.0,0.13134178125000032,0.0,0.0,35.37917882839718,35.37917882839718,45.80318233301324
B_short_window_prepare_i0,B,,short_window,prepare,0,started_but_failed,0,FAILURE_HANDLING,started_but_failed,3.2,,21.400000000000002,21.400000000000002,6.799363569887743,0,0,34,218,213,1.5562982163107721,2.5,0.6286909638733281,0.5302734000142664,0.0,0.0,0.0,0.06299999999999999,0.196875,0.0,0.0,0.0,0.09734296874999995,0.0,0.0,61.1443791204582,61.1443791204582,49.10642606563875
B_short_window_prepare_i1,B,,short_window,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.868593750000098,0,0,0,165,147,1.1766956012360186,2.5,0.45498474349840434,0.7803818000247702,0.0,0.0,0.0,0.06299999999999999,0.2,0.0,0.0,0.0,0.2239363125000003,0.0,0.0,31.65093217373608,31.65093217373608,37.539300277804905
B_short_window_prepare_i2,B,,short_window,prepare,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,3.25,,21.400000000000002,21.400000000000002,6.480160464788821,0,0,26,206,206,2.072059324451824,2.5,0.6054819155399777,0.7896310000214726,0.0,0.0,0.0,0.06299999999999999,0.209375,0.0,0.0,0.0,0.13134178125000032,0.0,0.0,78.96750414865488,78.96750414865488,49.38578614130669
C_ample_none_i0,C,,ample,none,0,completed,1,SUCCESS_RELEASE,,1.2500000000000002,4.25,30.2,21.400000000000002,8.463046302116009,0,0,0,41,41,0.5039740712432846,2.5,0.1358399535732177,0.289277600008063,0.0,0.008100566160312924,0.0005051604906694226,0.06320579725048762,0.115625,0.0022515653677963672,0.009093000580410909,0.0,0.29652456387254256,0.04501557632398753,0.04501557632398753,4.9150016443237154,4.9150016443237154,6.324665211428251
C_ample_none_i1,C,,ample,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,30.2,21.400000000000002,19.683684504797053,0,0,0,51,51,0.9061446436262134,2.500000000000001,0.16921564647852166,0.7019556000013836,0.0,0.01729966199247121,0.0003640293192951,0.06337629094712356,0.13125,0.012015099152316041,0.0,0.019977872240527873,0.4405837465228174,0.049252336448598125,0.049252336448598125,0.005241281791098373,0.005241281791098373,9.861884333359463
C_ample_none_i2,C,,ample,none,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,1.7000000000000002,,27.2,21.400000000000002,7.662693835113271,0,0,24,149,147,1.7237032375897323,2.500000000000001,0.3966263381427984,0.34385820000898093,0.0,0.013490856088921848,0.0006102738963022502,0.06311786094544883,0.14375,0.0030101927524759163,0.010393314376491016,0.016754053889814467,0.3314377547570431,0.04978193146417444,0.04978193146417444,46.68213718994041,46.68213718994041,43.885652615151834
C_ample_prepare_i0,C,,ample,prepare,0,completed,1,SUCCESS_RELEASE,,1.2500000000000002,4.25,30.2,21.400000000000002,8.346019540819139,0,0,0,90,89,0.9692449193299867,2.500000000000002,0.2840897077256683,0.2889362000278197,0.0,0.006470883285841164,0.0005159531831497861,0.06323124614165981,0.115625,0.0022515653677963672,0.010273543223414339,0.0,0.2964803460736206,0.04501557632398753,0.04501557632398753,9.565338567771885,9.565338567771885,12.677648690977788
C_ample_prepare_i1,C,,ample,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,30.2,21.400000000000002,19.363726379612967,0,0,0,77,77,0.8816988839471765,2.5000000000000044,0.26687692461040086,0.6614048999617808,0.0,0.016802506423428468,0.00038948618781702027,0.06342216054741254,0.134375,0.012550876385043807,0.0,0.019122368386745303,0.44048196980136234,0.04978193146417444,0.04978193146417444,2.3661156151063203,2.3661156151063203,11.729716076758997
