run_id,method,ablation,scenario,disturbance,init_variant,outcome,success,task_phase,failure_type,merge_start_time_s,completion_time_s,physical_target_gap_m,physical_gap_floor_m,min_net_gap_m,hard_violation_count,road_violation_count,safety_recheck_violation_count,safety_correction_count,action_saturation_count,safety_correction_abs_mean_mps2,max_abs_jerk_mps3,mean_abs_jerk_mps3,compute_time_s,pair_gain_total_error_max_s-1,space_feedback_abs_mean_s-1,partner_feedback_abs_mean_s-1,effective_q_delta_abs_mean_s-1,q_saturation_fraction,space_feedback_prepare_mean_s-1,space_feedback_execute_mean_s-1,space_feedback_failure_handling_mean_s-1,mean_spatial_reference_offset_m,K_MR_mean_s-1,K_RM_mean_s-1,total_speed_deficit_distance_m,total_speed_deficit_integral_m_s,total_effort_integral_m2_s3
B_short_window_prepare_i2,B,,short_window,prepare,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,3.25,,21.400000000000002,21.400000000000002,6.480160464788821,0,0,26,31,211,8.654905817399559,2.5,0.6269958273342007,0.25472259998787194,0.0,0.0,0.0,0.06299999999999999,0.209375,0.0,0.0,0.0,0.13134178125000032,0.0,0.0,78.17436920725034,78.17436920725034,49.84589553359165
C_ample_none_i0,C,,ample,none,0,completed,1,SUCCESS_RELEASE,,1.2500000000000002,4.25,30.2,21.400000000000002,8.379654932471919,0,0,0,4,45,3.608647786905199,2.5,0.13164070617192203,0.13703360001090914,0.0,0.01170787040315992,0.0005051604906694226,0.06320579725048762,0.115625,0.0022515653677963672,0.009093000580410909,0.0,0.29652456387254256,0.04501557632398753,0.04501557632398753,0.046097010087613716,0.046097010087613716,5.693533076498518
C_ample_none_i1,C,,ample,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,30.2,21.400000000000002,19.683684504797053,0,0,0,0,51,0.0,2.500000000000001,0.16921564647852166,0.34959930001059547,0.0,0.01729966199247121,0.0003640293192951,0.06337629094712356,0.13125,0.012015099152316041,0.0,0.019977872240527873,0.4405837465228174,0.049252336448598125,0.049252336448598125,0.005241281791098373,0.005241281791098373,9.861884333359463
C_ample_none_i2,C,,ample,none,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,1.7000000000000002,,27.2,21.400000000000002,7.662693835113271,0,0,24,27,153,2.7374056616571867,2.500000000000001,0.4493059112975749,0.1627598999766633,0.0,0.006216150314701204,0.0006102738963022502,0.06311786094544883,0.14375,0.0030101927524759163,0.010393314376491016,0.006453585536935678,0.3314377547570431,0.04978193146417444,0.04978193146417444,40.64765782440133,40.64765782440133,46.90539951545601
C_ample_prepare_i0,C,,ample,prepare,0,completed,1,SUCCESS_RELEASE,,1.2500000000000002,4.25,30.2,21.400000000000002,8.375120657212886,0,0,0,10,97,2.5281336564319106,2.5000000000000044,0.31566596789780776,0.15414340002462268,0.0,0.006972321323581917,0.0005159531831497861,0.06323124614165981,0.115625,0.0022515653677963672,0.010254716817113171,0.0,0.2964803460736206,0.04501557632398753,0.04501557632398753,8.461059725049196,8.461059725049196,14.524368809148873
C_ample_prepare_i1,C,,ample,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,30.2,21.400000000000002,19.363726379612967,0,0,0,0,77,0.0,2.5000000000000044,0.26687692461040086,0.38983030000235885,0.0,0.016802506423428468,0.00038948618781702027,0.06342216054741254,0.134375,0.012550876385043807,0.0,0.019122368386745303,0.44048196980136234,0.04978193146417444,0.04978193146417444,2.3661156151063203,2.3661156151063203,11.729716076758997
C_ample_prepare_i2,C,,ample,prepare,2,completed,1,SUCCESS_RELEASE,,1.7000000000000002,4.7,27.2,21.400000000000002,7.232102687836556,0,0,29,31,188,2.6022730001028154,2.500000000000002,0.5718479473753224,0.17542200000025332,0.0,0.00704771700160039,0.0005792897648075646,0.06313401397723972,0.14375,0.003011761852074055,0.011562316408911321,0.0,0.3313745825854498,0.04978193146417444,0.04978193146417444,61.30343225302755,61.30343225302755,59.59603776051114
C_collaborative_none_i0,C,,collaborative,none,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.6716912274136,0,0,0,0,34,0.0,2.5,0.14895408013551334,0.36943139997310936,0.0,0.00330088224317046,0.0005858864687240857,0.0628464591931893,0.153125,0.005582628895636547,0.0,0.0031491075557377114,0.166052685732337,0.05137071651090342,0.05137071651090342,1.0455959576598808,1.0455959576598808,4.048472726969841
C_collaborative_none_i1,C,,collaborative,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.681910255922116,0,0,0,0,24,0.0,2.5,0.10967670354132311,0.4226963999681175,0.0,0.004709697289442857,0.00047121275482114546,0.0636042025821568,0.15,0.005882928117855543,0.0,0.004871010173939808,0.2991509812086869,0.05190031152647974,0.05190031152647974,0.8666238344187848,0.8666238344187848,2.7846303271155106
C_collaborative_none_i2,C,,collaborative,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.780663376810832,0,0,0,0,94,0.0,2.5,0.25160743299462507,0.43717930000275373,0.0,0.011536526343949633,0.0005692481804261441,0.0629721835402367,0.1625,0.007312082455502154,0.0,0.014284725464772876,0.19970665504096421,0.0529595015576324,0.0529595015576324,5.218142268940125,5.218142268940125,8.903476976904539
