run_id,t_s,method,scenario,disturbance,init_variant,vehicle,s_m,y_m,v_mps,a_mps2,q,qdot_nominal_s-1,qdot_base_s-1,qdot_space_s-1,qdot_partner_s-1,qdot_clipped_s-1,K_to_partner_s-1,W_to_partner,z_self,z_other,g_FR_m,target_gap_m,gap_error_m,lower_m,upper_m,interval_width_m,s_ref_m,target_time_s,merge_progress,task_phase,a_nom_mps2,a_safety_target_mps2,a_actual_mps2,jerk_mps3,nominal_actual_difference_mps2,safety_correction_mps2,action_correction_reason,F_disturbance_mps2
D_collaborative_prepare_i1,11.15,D,collaborative,prepare,1,B,237.7736328402655,0.0,18.194453529197297,0.04793628657719148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.327161674321314,29.2,0.12716167432131442,272.41290572246675,280.3496538352602,7.9367481127934525,,,0.0,FAILED,0.045033278972340336,0.045033278972340336,0.045033278972340336,-0.05806015209702281,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.2,D,collaborative,prepare,1,M,274.6057020976858,1.0199999999999978,17.87418139144903,0.14718232818613897,1.0,0.0,0.42,-0.01972959757783004,0.0,0.0,0.11418820546409755,0.16036353600117023,0.2014486135263387,0.8926903518832805,29.321923952954943,29.2,0.12192395295494407,273.317256501658,281.24706724379854,7.929810742140546,277.28216187272824,,0.7166666666666672,FAILED,0.14460610889118541,0.14460610889118541,0.14460610889118541,-0.051524385899071046,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.2,D,collaborative,prepare,1,R,260.18110677785074,0.0,18.103284925163596,-0.05005951181171966,1.0,0.0,0.36,0.004876958118197763,0.0,0.0,0.22581179453590247,0.16036353600117023,0.8926903518832805,0.2014486135263387,29.321923952954943,29.2,0.12192395295494407,273.317256501658,281.24706724379854,7.929810742140546,277.28216187272824,,0.0,FAILED,-0.049851666842581036,-0.049851666842581036,-0.049851666842581036,0.004156899382772444,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.2,D,collaborative,prepare,1,F,294.3030307308057,0.0,17.99978671902084,0.00018933559507789964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.321923952954943,29.2,0.12192395295494407,273.317256501658,281.24706724379854,7.929810742140546,,,0.0,FAILED,0.0001812888322863415,0.0001812888322863415,0.0001812888322863415,-0.00016093525583116264,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.2,D,collaborative,prepare,1,B,238.68341180832408,0.0,18.196705193145913,0.045033278972340336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.321923952954943,29.2,0.12192395295494407,273.317256501658,281.24706724379854,7.929810742140546,,,0.0,FAILED,0.04221062376345922,0.04221062376345922,0.04221062376345922,-0.05645310417762228,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.25,D,collaborative,prepare,1,M,275.49959192489433,1.0199999999999978,17.88141169689359,0.14460610889118541,1.0,0.0,0.42,-0.019780862236552597,0.0,0.0,0.11400994875062956,0.1599289846266069,0.19896333064034372,0.8925924659922373,29.316811583842433,29.2,0.11681158384243417,274.22148602916286,282.144526199455,7.923040170292154,278.1830061143089,,0.7166666666666672,FAILED,0.14200652921749046,0.14200652921749046,0.14200652921749046,-0.051991593473899034,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.25,D,collaborative,prepare,1,R,261.08620870952535,0.0,18.100792341821467,-0.049851666842581036,1.0,0.0,0.36,0.004672463353697367,0.0,0.0,0.22599005124937047,0.1599289846266069,0.8925924659922373,0.19896333064034372,29.316811583842433,29.2,0.11681158384243417,274.22148602916286,282.144526199455,7.923040170292154,278.1830061143089,,0.0,FAILED,-0.04959946146834426,-0.04959946146834426,-0.04959946146834426,0.005044107484735577,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.25,D,collaborative,prepare,1,F,295.2030202933678,0.0,17.999795783462453,0.0001812888322863415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.316811583842433,29.2,0.11681158384243417,274.22148602916286,282.144526199455,7.923040170292154,,,0.0,FAILED,0.00017358405691503265,0.00017358405691503265,0.00017358405691503265,-0.00015409550742617717,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.25,D,collaborative,prepare,1,B,239.59329983126108,0.0,18.198815724334086,0.04221062376345922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.316811583842433,29.2,0.11681158384243417,274.22148602916286,282.144526199455,7.923040170292154,,,0.0,FAILED,0.039467638544813326,0.039467638544813326,0.039467638544813326,-0.05485970437291793,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.3,D,collaborative,prepare,1,M,276.3938400179005,1.0199999999999978,17.888512023354465,0.14200652921749046,1.0,0.0,0.42,-0.019829213314857284,0.0,0.0,0.11383114831178404,0.15950503763966709,0.19648179950908118,0.8925075403407332,29.311823972231377,29.2,0.11182397223137741,275.12559565635144,283.04203109134687,7.916435434995435,279.0838133738491,,0.7166666666666672,FAILED,0.1393861249744731,0.1393861249744731,0.1393861249744731,-0.05240808486034698,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.3,D,collaborative,prepare,1,R,261.9911863272896,0.0,18.09831236874805,-0.04959946146834426,1.0,0.0,0.36,0.004472958889255097,0.0,0.0,0.226168851688216,0.15950503763966709,0.8925075403407332,0.19648179950908118,29.311823972231377,29.2,0.11182397223137741,275.12559565635144,283.04203109134687,7.916435434995435,279.0838133738491,,0.0,FAILED,-0.04930535830094627,-0.04930535830094627,-0.04930535830094627,0.005882063347959765,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.3,D,collaborative,prepare,1,F,296.103010299521,0.0,17.9998044626653,0.00017358405691503265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.311823972231377,29.2,0.11182397223137741,275.12559565635144,283.04203109134687,7.916435434995435,,,0.0,FAILED,0.00016620673449576628,0.00016620673449576628,0.00016620673449576628,-0.00014754644838532738,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.3,D,collaborative,prepare,1,B,240.50328995202597,0.0,18.200789106261325,0.039467638544813326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.311823972231377,29.2,0.11182397223137741,275.12559565635144,283.04203109134687,7.916435434995435,,,0.0,FAILED,0.0368035824508652,0.0368035824508652,0.0368035824508652,-0.0532811218789625,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.35,D,collaborative,prepare,1,M,277.28843985172443,1.0199999999999978,17.89548132960319,0.1393861249744731,1.0,0.0,0.42,-0.019874705404931314,0.0,0.0,0.11365180261993318,0.1590916353925988,0.19400344854220186,0.8924350286746137,29.306960416383514,29.2,0.10696041638351517,276.0295867993207,283.93958226505157,7.909995465730844,279.98458453218615,,0.7166666666666672,FAILED,0.13674737235351486,0.13674737235351486,0.13674737235351486,-0.052775052419165025,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.35,D,collaborative,prepare,1,R,262.89604031402916,0.0,18.095847100833005,-0.04930535830094627,1.0,0.0,0.36,0.004278416655340607,0.0,0.0,0.22634819738006684,0.1590916353925988,0.8924350286746137,0.19400344854220186,29.306960416383514,29.2,0.10696041638351517,276.0295867993207,283.93958226505157,7.909995465730844,279.98458453218615,,0.0,FAILED,-0.048971744622235885,-0.048971744622235885,-0.048971744622235885,0.00667227357420766,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.35,D,collaborative,prepare,1,F,297.0030007304127,0.0,17.999812773002024,0.00016620673449576628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.306960416383514,29.2,0.10696041638351517,276.0295867993207,283.93958226505157,7.909995465730844,,,0.0,FAILED,0.00015914294827990005,0.00015914294827990005,0.00015914294827990005,-0.0001412757243173245,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.35,D,collaborative,prepare,1,B,241.4133754118171,0.0,18.202629285383868,0.0368035824508652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.306960416383514,29.2,0.10696041638351517,276.0295867993207,283.93958226505157,7.909995465730844,,,0.0,FAILED,0.0342176593830011,0.0342176593830011,0.0342176593830011,-0.051718461357282,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.4,D,collaborative,prepare,1,M,278.18338485242003,1.0199999999999978,17.902318698220864,0.13674737235351486,1.0,0.0,0.42,-0.019917393524234883,0.0,0.0,0.1134719104963968,0.1586887096561182,0.19152772068677404,0.8923743980451158,29.30222011360139,29.2,0.1022201136013905,276.93346093415073,284.8371800236141,7.9037190894633795,280.8853204788824,,0.7166666666666672,FAILED,0.13409268768307858,0.13409268768307858,0.13409268768307858,-0.053093693408725606,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.4,D,collaborative,prepare,1,R,263.80077145439003,0.0,18.093398513601894,-0.048971744622235885,1.0,0.0,0.36,0.00408880454405562,0.0,0.0,0.22652808950360323,0.1586887096561182,0.8923743980451158,0.19152772068677404,29.30222011360139,29.2,0.1022201136013905,276.93346093415073,284.8371800236141,7.9037190894633795,280.8853204788824,,0.0,FAILED,-0.0486009334678458,-0.0486009334678458,-0.0486009334678458,0.007416223087801654,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.4,D,collaborative,prepare,1,F,297.9029915679914,0.0,17.999820730149438,0.00015914294827990005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.30222011360139,29.2,0.1022201136013905,276.93346093415073,284.8371800236141,7.9037190894633795,,,0.0,FAILED,0.00015237937297811753,0.00015237937297811753,0.00015237937297811753,-0.0001352715060356504,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.4,D,collaborative,prepare,1,B,242.32354964816054,0.0,18.204340168353017,0.0342176593830011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.30222011360139,29.2,0.1022201136013905,276.93346093415073,284.8371800236141,7.9037190894633795,,,0.0,FAILED,0.03170902120889594,0.03170902120889594,0.03170902120889594,-0.05017276348210323,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.45,D,collaborative,prepare,1,M,279.07866840319065,1.0199999999999978,17.909023332605017,0.13409268768307858,1.0,0.0,0.42,-0.019957333057293872,0.0,0.0,0.11329147106538325,0.15829618411593344,0.18905407344877334,0.8923251287393602,29.297602166069804,29.2,0.09760216606980521,277.83721959232827,285.73482462856134,7.897605036233074,281.78602211044483,,0.7166666666666672,FAILED,0.13142442725053627,0.13142442725053627,0.13142442725053627,-0.05336520865084626,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.45,D,collaborative,prepare,1,R,264.7053806289033,0.0,18.0909684669285,-0.0486009334678458,1.0,0.0,0.36,0.003904086642792208,0.0,0.0,0.2267085289346168,0.15829618411593344,0.8923251287393602,0.18905407344877334,29.297602166069804,29.2,0.09760216606980521,277.83721959232827,285.73482462856134,7.897605036233074,281.78602211044483,,0.0,FAILED,-0.04819516473970026,-0.04819516473970026,-0.04819516473970026,0.008115374562910893,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.45,D,collaborative,prepare,1,F,298.8029827949731,0.0,17.999828349118086,0.00015237937297811753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.297602166069804,29.2,0.09760216606980521,277.83721959232827,285.73482462856134,7.897605036233074,,,0.0,FAILED,0.00014590324962657775,0.00014590324962657775,0.00014590324962657775,-0.00012952246703079563,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.45,D,collaborative,prepare,1,B,243.2338062928547,0.0,18.205925619413463,0.03170902120889594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.297602166069804,29.2,0.09760216606980521,277.83721959232827,285.73482462856134,7.897605036233074,,,0.0,FAILED,0.029276770927575108,0.029276770927575108,0.029276770927575108,-0.04864500562641663,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.5,D,collaborative,prepare,1,M,279.974283850355,1.0199999999999978,17.915594553967544,0.13142442725053627,1.0,0.0,0.42,-0.01999457969921096,0.0,0.0,0.11311048371839938,0.15791397485371533,0.18658197889982175,0.892286714199605,29.293105586514297,29.2,0.09310558651429801,278.7408643563358,286.6325163009194,7.8916519445836,282.6866903286276,,0.7166666666666672,FAILED,0.12874488718762656,0.12874488718762656,0.12874488718762656,-0.053590801258194265,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.5,D,collaborative,prepare,1,R,265.60986880829375,0.0,18.088558708691515,-0.04819516473970026,1.0,0.0,0.36,0.0037242234605719205,0.0,0.0,0.22688951628160064,0.15791397485371533,0.892286714199605,0.18658197889982175,29.293105586514297,29.2,0.09310558651429801,278.7408643563358,286.6325163009194,7.8916519445836,282.6866903286276,,0.0,FAILED,-0.047756606344654104,-0.047756606344654104,-0.047756606344654104,0.008771167900923083,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.5,D,collaborative,prepare,1,F,299.70297439480805,0.0,17.99983564428057,0.00014590324962657775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.293105586514297,29.2,0.09310558651429801,278.7408643563358,286.6325163009194,7.8916519445836,,,0.0,FAILED,0.00013970236151603644,0.00013970236151603644,0.00013970236151603644,-0.00012401776221082628,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.5,D,collaborative,prepare,1,B,244.144139169789,0.0,18.20738945795984,0.029276770927575108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.293105586514297,29.2,0.09310558651429801,278.7408643563358,286.6325163009194,7.8916519445836,,,0.0,FAILED,0.026919965793653224,0.026919965793653224,0.026919965793653224,-0.04713610267843768,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.55,D,collaborative,prepare,1,M,280.87022450916237,1.0199999999999978,17.922031798326927,0.12874488718762656,1.0,0.0,0.42,-0.020029189400902682,0.0,0.0,0.11292894808697035,0.1575419908127708,0.18411092366957943,0.8922586609319403,29.288729303679656,29.2,0.08872930367965637,279.6443968554014,287.5302552222356,7.8858583668342135,283.5873260388185,,0.7166666666666672,FAILED,0.12605630341787732,0.12605630341787732,0.12605630341787732,-0.05377167539498462,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.55,D,collaborative,prepare,1,R,266.51423704797037,0.0,18.086170878374283,-0.047756606344654104,1.0,0.0,0.36,0.0035491721471862547,0.0,0.0,0.22707105191302968,0.1575419908127708,0.8922586609319403,0.18411092366957943,29.288729303679656,29.2,0.08872930367965637,279.6443968554014,287.5302552222356,7.8858583668342135,283.5873260388185,,0.0,FAILED,-0.04728735535658856,-0.04728735535658856,-0.04728735535658856,0.00938501976131087,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.55,D,collaborative,prepare,1,F,300.60296635165,0.0,17.999842629398646,0.00013970236151603644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.288729303679656,29.2,0.08872930367965637,279.6443968554014,287.5302552222356,7.8858583668342135,,,0.0,FAILED,0.00013376501115072159,0.00013376501115072159,0.00013376501115072159,-0.00011874700730629705,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.55,D,collaborative,prepare,1,B,245.05454229264424,0.0,18.208735456249524,0.026919965793653224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.288729303679656,29.2,0.08872930367965637,279.6443968554014,287.5302552222356,7.8858583668342135,,,0.0,FAILED,0.024637620394832888,0.024637620394832888,0.024637620394832888,-0.04564690797640672,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.6,D,collaborative,prepare,1,M,281.76648366945795,1.0199999999999978,17.92833461349782,0.12605630341787732,1.0,0.0,0.42,-0.020061218316027685,0.0,0.0,0.11274686402194378,0.1571801342486657,0.1816404089245136,0.8922404884050616,29.28447216763136,29.2,0.08447216763136112,280.54781876140714,288.428041535602,7.880222774194863,284.4879301485046,,0.7166666666666672,FAILED,0.12336085166296229,0.12336085166296229,0.12336085166296229,-0.053909035098300695,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.6,D,collaborative,prepare,1,R,267.4184864826949,0.0,18.083806510606454,-0.04728735535658856,1.0,0.0,0.36,0.0033788867052544445,0.0,0.0,0.22725313597805624,0.1571801342486657,0.8922404884050616,0.1816404089245136,29.28447216763136,29.2,0.08447216763136112,280.54781876140714,288.428041535602,7.880222774194863,284.4879301485046,,0.0,FAILED,-0.04678943919945098,-0.04678943919945098,-0.04678943919945098,0.009958323142751635,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.6,D,collaborative,prepare,1,F,301.50295865032626,0.0,17.999849317649204,0.00013376501115072159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.28447216763136,29.2,0.08447216763136112,280.54781876140714,288.428041535602,7.880222774194863,,,0.0,FAILED,0.00012807999817656678,0.00012807999817656678,0.00012807999817656678,-0.00011370025948309603,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.6,D,collaborative,prepare,1,B,245.96500986248222,0.0,18.209967337269266,0.024637620394832888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.28447216763136,29.2,0.08447216763136112,280.54781876140714,288.428041535602,7.880222774194863,,,0.0,FAILED,0.0224287096771555,0.0224287096771555,0.0224287096771555,-0.044178214353547754,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.65,D,collaborative,prepare,1,M,282.6630546011974,1.0199999999999978,17.93450265608097,0.12336085166296229,1.0,0.0,0.42,-0.02009072274960489,0.0,0.0,0.11256423157799642,0.1568283011650095,0.17916995033348304,0.8922317289396754,29.280332954882464,29.2,0.08033295488246495,281.45113178495257,289.3258753466804,7.874743561727826,285.38850356581645,,0.7166666666666672,FAILED,0.12066064750617689,0.12066064750617689,0.12066064750617689,-0.054004083135708036,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.65,D,collaborative,prepare,1,R,268.32261832142626,0.0,18.08146703864648,-0.04678943919945098,1.0,0.0,0.36,0.0032133181952985978,0.0,0.0,0.2274357684220036,0.1568283011650095,0.8922317289396754,0.17916995033348304,29.280332954882464,29.2,0.08033295488246495,281.45113178495257,289.3258753466804,7.874743561727826,285.38850356581645,,0.0,FAILED,-0.046264816849084414,-0.046264816849084414,-0.046264816849084414,0.01049244700733129,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.65,D,collaborative,prepare,1,F,302.4029512763087,0.0,17.999855721649112,0.00012807999817656678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.280332954882464,29.2,0.08033295488246495,281.45113178495257,289.3258753466804,7.874743561727826,,,0.0,FAILED,0.000122636598254644,0.000122636598254644,0.000122636598254644,-0.00010886799843845552,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.65,D,collaborative,prepare,1,B,246.87553626523277,0.0,18.211088772753122,0.0224287096771555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.280332954882464,29.2,0.08033295488246495,281.45113178495257,289.3258753466804,7.874743561727826,,,0.0,FAILED,0.020292171913021562,0.020292171913021562,0.020292171913021562,-0.04273075528267875,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.7,D,collaborative,prepare,1,M,283.5599305598108,1.0199999999999978,17.94053568845628,0.12066064750617689,1.0,0.0,0.42,-0.020117759108298515,0.0,0.0,0.11238105100223665,0.15648638173470147,0.1766990780207362,0.8922319275892074,29.27631037334943,29.2,0.07631037334942903,282.3543376715689,290.2237567247272,7.86941905315831,286.28904719814807,,0.7166666666666672,FAILED,0.11795774651054391,0.11795774651054391,0.11795774651054391,-0.05405801991265946,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.7,D,collaborative,prepare,1,R,269.2266338423375,0.0,18.079153797804025,-0.046264816849084414,1.0,0.0,0.36,0.003052414933977161,0.0,0.0,0.22761894899776336,0.15648638173470147,0.8922319275892074,0.1766990780207362,29.27631037334943,29.2,0.07631037334942903,282.3543376715689,290.2237567247272,7.86941905315831,286.28904719814807,,0.0,FAILED,-0.045715380051252336,-0.045715380051252336,-0.045715380051252336,0.010988735956641571,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.7,D,collaborative,prepare,1,F,303.3029442156869,0.0,17.999861853479025,0.000122636598254644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.27631037334943,29.2,0.07631037334942903,282.3543376715689,290.2237567247272,7.86941905315831,,,0.0,FAILED,0.00011742454282845926,0.00011742454282845926,0.00011742454282845926,-0.000104241108523695,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.7,D,collaborative,prepare,1,B,247.78611606908532,0.0,18.212103381348772,0.020292171913021562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.27631037334943,29.2,0.07631037334942903,282.3543376715689,290.2237567247272,7.86941905315831,,,0.0,FAILED,0.018226911607456653,0.018226911607456653,0.018226911607456653,-0.04130520611129819,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.75,D,collaborative,prepare,1,M,284.4571047914167,1.0199999999999978,17.946433575781807,0.11795774651054391,1.0,0.0,0.42,-0.02014238385235365,0.0,0.0,0.11219732272601926,0.15615426070680713,0.17422733650684485,0.892240642012248,29.272403067138907,29.2,0.07240306713890732,283.25743819808315,291.12168570361786,7.864247505534706,287.1895619508505,,0.7166666666666672,FAILED,0.11525414438935333,0.11525414438935333,0.11525414438935333,-0.054072042423811695,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.75,D,collaborative,prepare,1,R,270.1305343880026,0.0,18.076868028801464,-0.045715380051252336,1.0,0.0,0.36,0.002896122685556293,0.0,0.0,0.22780267727398076,0.15615426070680713,0.892240642012248,0.17422733650684485,29.272403067138907,29.2,0.07240306713890732,283.25743819808315,291.12168570361786,7.864247505534706,287.1895619508505,,0.0,FAILED,-0.0451429545541788,-0.0451429545541788,-0.0451429545541788,0.01144850994147073,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.75,D,collaborative,prepare,1,F,304.2029374551415,0.0,17.999867724706167,0.00011742454282845926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.272403067138907,29.2,0.07240306713890732,283.25743819808315,291.12168570361786,7.864247505534706,,,0.0,FAILED,0.00011243399975793266,0.00011243399975793266,0.00011243399975793266,-9.981086141053192e-05,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.75,D,collaborative,prepare,1,B,248.69674402179228,0.0,18.213014726929146,0.018226911607456653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.272403067138907,29.2,0.07240306713890732,283.25743819808315,291.12168570361786,7.864247505534706,,,0.0,FAILED,0.016231802338583963,0.016231802338583963,0.016231802338583963,-0.0399021853774538,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.8,D,collaborative,prepare,1,M,285.3545705378863,1.0199999999999978,17.952196283001275,0.11525414438935333,1.0,0.0,0.42,-0.02016465344916433,0.0,0.0,0.11203151542768763,0.15583181779943286,0.17298757346553273,0.8922574423374584,29.268609621169798,29.2,0.06860962116979863,284.1604351691253,292.01966228286886,7.859227113743543,288.0900487259971,,0.7166666666666672,FAILED,0.11255177722694687,0.11255177722694687,0.11255177722694687,-0.05404734324812921,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.8,D,collaborative,prepare,1,R,271.0343213607495,0.0,18.074610881073756,-0.0451429545541788,1.0,0.0,0.36,0.002744384846791945,0.0,0.0,0.2279684845723124,0.15583181779943286,0.8922574423374584,0.17298757346553273,29.268609621169798,29.2,0.06860962116979863,284.1604351691253,292.01966228286886,7.859227113743543,288.0900487259971,,0.0,FAILED,-0.04454930135288862,-0.04454930135288862,-0.04454930135288862,0.01187306402580357,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.8,D,collaborative,prepare,1,F,305.1029309819193,0.0,17.999873346406154,0.00011243399975793266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.268609621169798,29.2,0.06860962116979863,284.1604351691253,292.01966228286886,7.859227113743543,,,0.0,FAILED,0.00010765555476872634,0.00010765555476872634,0.00010765555476872634,-9.556889978412636e-05,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.8,D,collaborative,prepare,1,B,249.60741504789166,0.0,18.213826317046074,0.016231802338583963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.268609621169798,29.2,0.06860962116979863,284.1604351691253,292.01966228286886,7.859227113743543,,,0.0,FAILED,0.014305689528643672,0.014305689528643672,0.014305689528643672,-0.03852225619880582,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.85,D,collaborative,prepare,1,M,286.2523210417579,1.0199999999999978,17.957823871862622,0.11255177722694687,1.0,0.0,0.42,-0.020184624328449835,0.0,0.0,0.1119082070662759,0.15551892807876724,0.1736353947806184,0.8922819110213205,29.264928565632555,29.2,0.064928565632556,285.06333041377866,292.91768642865713,7.854356014878476,288.9905084212179,,0.7166666666666672,FAILED,0.10985252174742333,0.10985252174742333,0.10985252174742333,-0.05398510959047087,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.85,D,collaborative,prepare,1,R,271.9379962181765,0.0,18.07238341600611,-0.04454930135288862,1.0,0.0,0.36,0.00259714262530224,0.0,0.0,0.2280917929337241,0.15551892807876724,0.8922819110213205,0.1736353947806184,29.264928565632555,29.2,0.064928565632556,285.06333041377866,292.91768642865713,7.854356014878476,288.9905084212179,,0.0,FAILED,-0.04393611794389187,-0.04393611794389187,-0.04393611794389187,0.012263668179934989,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.85,D,collaborative,prepare,1,F,306.0029247838091,0.0,17.999878729183894,0.00010765555476872634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.264928565632555,29.2,0.064928565632556,285.06333041377866,292.91768642865713,7.854356014878476,,,0.0,FAILED,0.00010308019368974185,0.00010308019368974185,0.00010308019368974185,-9.150722157968982e-05,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.85,D,collaborative,prepare,1,B,250.51812424585586,0.0,18.214541601522505,0.014305689528643672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.264928565632555,29.2,0.064928565632556,285.06333041377866,292.91768642865713,7.854356014878476,,,0.0,FAILED,0.012447393142403113,0.012447393142403113,0.012447393142403113,-0.037165927724811185,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.9,D,collaborative,prepare,1,M,287.1503495510032,1.0199999999999978,17.963316497949993,0.10985252174742333,1.0,0.0,0.42,-0.020202352839033724,0.0,0.0,0.11181877330287907,0.15521546232456926,0.17428203304888623,0.8923136426992775,29.26135838028905,29.2,0.061358380289050274,285.96612578236756,293.81575807483597,7.849632292468414,289.89094192860176,,0.7166666666666672,FAILED,0.10715819562964057,0.10715819562964057,0.10715819562964057,-0.05388652235565505,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.9,D,collaborative,prepare,1,R,272.8415604688294,0.0,18.070186610108916,-0.04393611794389187,1.0,0.0,0.36,0.002454335211562011,0.0,0.0,0.22818122669712096,0.15521546232456926,0.8923136426992775,0.17428203304888623,29.26135838028905,29.2,0.061358380289050274,285.96612578236756,293.81575807483597,7.849632292468414,289.89094192860176,,0.0,FAILED,-0.043305039588154695,-0.043305039588154695,-0.043305039588154695,0.01262156711474352,0.0,0.0,,0.0
D_collaborative_prepare_i1,11.9,D,collaborative,prepare,1,F,306.90291884911846,0.0,17.99988388319358,0.00010308019368974185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.26135838028905,29.2,0.061358380289050274,285.96612578236756,293.81575807483597,7.849632292468414,,,0.0,FAILED,9.86992854576485e-05,9.86992854576485e-05,9.86992854576485e-05,-8.761816464186712e-05,0.0,0.0,,0.0
