run_id,field,status,old_value,current_value,delta
B_short_window_prepare_i1,hard_violation_count,same,0,0,0
B_short_window_prepare_i1,init_variant,same,1,1,0
B_short_window_prepare_i1,max_abs_jerk_mps3,same,2.5,2.5,0
B_short_window_prepare_i1,mean_abs_jerk_mps3,same,0.2433928851179583,0.2433928851179583,0
B_short_window_prepare_i1,merge_start_time_s,same,,,
B_short_window_prepare_i1,method,same,B,B,
B_short_window_prepare_i1,min_net_gap_m,same,12.844998959821776,12.844998959821776,0
B_short_window_prepare_i1,outcome,same,missed_window,missed_window,
B_short_window_prepare_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
B_short_window_prepare_i1,road_violation_count,same,0,0,0
B_short_window_prepare_i1,run_id,same,B_short_window_prepare_i1,B_short_window_prepare_i1,
B_short_window_prepare_i1,safety_correction_abs_mean_mps2,same,0.0,0.0,0
B_short_window_prepare_i1,safety_correction_count,same,0,0,0
B_short_window_prepare_i1,scenario,same,short_window,short_window,
B_short_window_prepare_i1,space_feedback_abs_mean_s-1,same,0.0,0.0,0
B_short_window_prepare_i1,success,same,0,0,0
B_short_window_prepare_i1,task_phase,same,FAILED,FAILED,
B_short_window_prepare_i1,total_effort_integral_m2_s3,same,9.068997252856406,9.068997252856406,0
B_short_window_prepare_i1,total_speed_deficit_integral_m_s,same,18.904217935662256,18.904217935662256,0
B_short_window_prepare_i2,K_MR_mean_s-1,same,0.0,0.0,0
B_short_window_prepare_i2,K_RM_mean_s-1,same,0.0,0.0,0
B_short_window_prepare_i2,completion_time_s,same,,,
B_short_window_prepare_i2,disturbance,same,prepare,prepare,
B_short_window_prepare_i2,failure_type,same,missed_window,missed_window,
B_short_window_prepare_i2,hard_violation_count,same,0,0,0
B_short_window_prepare_i2,init_variant,same,2,2,0
B_short_window_prepare_i2,max_abs_jerk_mps3,same,2.5,2.5,0
B_short_window_prepare_i2,mean_abs_jerk_mps3,same,0.25649711766617583,0.25649711766617583,0
B_short_window_prepare_i2,merge_start_time_s,same,,,
B_short_window_prepare_i2,method,same,B,B,
B_short_window_prepare_i2,min_net_gap_m,same,10.204875000000012,10.204875000000012,0
B_short_window_prepare_i2,outcome,same,missed_window,missed_window,
B_short_window_prepare_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
B_short_window_prepare_i2,road_violation_count,same,0,0,0
B_short_window_prepare_i2,run_id,same,B_short_window_prepare_i2,B_short_window_prepare_i2,
B_short_window_prepare_i2,safety_correction_abs_mean_mps2,same,0.0,0.0,0
B_short_window_prepare_i2,safety_correction_count,same,0,0,0
B_short_window_prepare_i2,scenario,same,short_window,short_window,
B_short_window_prepare_i2,space_feedback_abs_mean_s-1,same,0.0,0.0,0
B_short_window_prepare_i2,success,same,0,0,0
B_short_window_prepare_i2,task_phase,same,FAILED,FAILED,
B_short_window_prepare_i2,total_effort_integral_m2_s3,same,11.35147958661166,11.35147958661166,0
B_short_window_prepare_i2,total_speed_deficit_integral_m_s,same,21.97928731835978,21.97928731835978,0
C_ample_none_i0,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_ample_none_i0,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_ample_none_i0,completion_time_s,same,4.3,4.3,0
C_ample_none_i0,disturbance,same,none,none,
C_ample_none_i0,failure_type,same,,,
C_ample_none_i0,hard_violation_count,same,0,0,0
C_ample_none_i0,init_variant,same,0,0,0
C_ample_none_i0,max_abs_jerk_mps3,same,2.5,2.5,0
C_ample_none_i0,mean_abs_jerk_mps3,same,0.14073345216658484,0.14073345216658484,0
C_ample_none_i0,merge_start_time_s,same,1.3,1.3,0
C_ample_none_i0,method,same,C,C,
C_ample_none_i0,min_net_gap_m,same,10.788101251678551,10.788101251678551,0
C_ample_none_i0,outcome,same,completed,completed,
C_ample_none_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_ample_none_i0,road_violation_count,same,0,0,0
C_ample_none_i0,run_id,same,C_ample_none_i0,C_ample_none_i0,
C_ample_none_i0,safety_correction_abs_mean_mps2,same,0.0,0.0,0
C_ample_none_i0,safety_correction_count,same,0,0,0
C_ample_none_i0,scenario,same,ample,ample,
C_ample_none_i0,space_feedback_abs_mean_s-1,same,0.012560370455882408,0.012560370455882408,0
C_ample_none_i0,success,same,1,1,0
C_ample_none_i0,task_phase,same,SUCCESS,SUCCESS,
C_ample_none_i0,total_effort_integral_m2_s3,same,6.238396971260705,6.238396971260705,0
C_ample_none_i0,total_speed_deficit_integral_m_s,same,5.744637224145914,5.744637224145914,0
C_ample_none_i1,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_ample_none_i1,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_ample_none_i1,completion_time_s,same,,,
C_ample_none_i1,disturbance,same,none,none,
C_ample_none_i1,failure_type,same,started_but_failed,started_but_failed,
C_ample_none_i1,hard_violation_count,same,0,0,0
C_ample_none_i1,init_variant,same,1,1,0
C_ample_none_i1,max_abs_jerk_mps3,same,2.5,2.5,0
C_ample_none_i1,mean_abs_jerk_mps3,same,0.21196986693130254,0.21196986693130254,0
C_ample_none_i1,merge_start_time_s,same,3.15,3.15,0
C_ample_none_i1,method,same,C,C,
C_ample_none_i1,min_net_gap_m,same,10.655565019032661,10.655565019032661,0
C_ample_none_i1,outcome,same,started_but_failed,started_but_failed,
C_ample_none_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_ample_none_i1,road_violation_count,same,0,0,0
C_ample_none_i1,run_id,same,C_ample_none_i1,C_ample_none_i1,
C_ample_none_i1,safety_correction_abs_mean_mps2,same,3.9645280454258875,3.9645280454258875,0
C_ample_none_i1,safety_correction_count,same,9,9,0
C_ample_none_i1,scenario,same,ample,ample,
C_ample_none_i1,space_feedback_abs_mean_s-1,same,0.021489553613856727,0.021489553613856727,0
C_ample_none_i1,success,same,0,0,0
C_ample_none_i1,task_phase,same,FAILED,FAILED,
C_ample_none_i1,total_effort_integral_m2_s3,same,4.807205206530695,4.807205206530695,0
C_ample_none_i1,total_speed_deficit_integral_m_s,same,5.4092966172286285,5.4092966172286285,0
C_ample_none_i2,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_ample_none_i2,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_ample_none_i2,completion_time_s,same,4.5,4.5,0
C_ample_none_i2,disturbance,same,none,none,
C_ample_none_i2,failure_type,same,,,
C_ample_none_i2,hard_violation_count,same,0,0,0
C_ample_none_i2,init_variant,same,2,2,0
C_ample_none_i2,max_abs_jerk_mps3,same,2.5,2.5,0
C_ample_none_i2,mean_abs_jerk_mps3,same,0.2031674858512103,0.2031674858512103,0
C_ample_none_i2,merge_start_time_s,same,1.5000000000000002,1.5000000000000002,0
C_ample_none_i2,method,same,C,C,
C_ample_none_i2,min_net_gap_m,same,9.740961668492542,9.740961668492542,0
C_ample_none_i2,outcome,same,completed,completed,
C_ample_none_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_ample_none_i2,road_violation_count,same,0,0,0
C_ample_none_i2,run_id,same,C_ample_none_i2,C_ample_none_i2,
C_ample_none_i2,safety_correction_abs_mean_mps2,same,3.8580298452101816,3.8580298452101816,0
C_ample_none_i2,safety_correction_count,same,12,12,0
C_ample_none_i2,scenario,same,ample,ample,
C_ample_none_i2,space_feedback_abs_mean_s-1,same,0.011285484062252526,0.011285484062252526,0
C_ample_none_i2,success,same,1,1,0
C_ample_none_i2,task_phase,same,SUCCESS,SUCCESS,
C_ample_none_i2,total_effort_integral_m2_s3,same,7.402158511823251,7.402158511823251,0
C_ample_none_i2,total_speed_deficit_integral_m_s,same,5.265633501800377,5.265633501800377,0
C_ample_prepare_i0,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_ample_prepare_i0,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_ample_prepare_i0,completion_time_s,same,4.3,4.3,0
C_ample_prepare_i0,disturbance,same,prepare,prepare,
C_ample_prepare_i0,failure_type,same,,,
C_ample_prepare_i0,hard_violation_count,same,0,0,0
C_ample_prepare_i0,init_variant,same,0,0,0
C_ample_prepare_i0,max_abs_jerk_mps3,same,2.500000000000002,2.500000000000002,0
C_ample_prepare_i0,mean_abs_jerk_mps3,same,0.2472781070047138,0.2472781070047138,0
C_ample_prepare_i0,merge_start_time_s,same,1.3,1.3,0
C_ample_prepare_i0,method,same,C,C,
C_ample_prepare_i0,min_net_gap_m,same,11.06246283301942,11.06246283301942,0
C_ample_prepare_i0,outcome,same,completed,completed,
C_ample_prepare_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_ample_prepare_i0,road_violation_count,same,0,0,0
C_ample_prepare_i0,run_id,same,C_ample_prepare_i0,C_ample_prepare_i0,
C_ample_prepare_i0,safety_correction_abs_mean_mps2,same,0.0,0.0,0
C_ample_prepare_i0,safety_correction_count,same,0,0,0
C_ample_prepare_i0,scenario,same,ample,ample,
C_ample_prepare_i0,space_feedback_abs_mean_s-1,same,0.012266267560999272,0.012266267560999272,0
C_ample_prepare_i0,success,same,1,1,0
C_ample_prepare_i0,task_phase,same,SUCCESS,SUCCESS,
C_ample_prepare_i0,total_effort_integral_m2_s3,same,9.453897088797037,9.453897088797037,0
C_ample_prepare_i0,total_speed_deficit_integral_m_s,same,10.441437900271824,10.441437900271824,0
C_ample_prepare_i1,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_ample_prepare_i1,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_ample_prepare_i1,completion_time_s,same,,,
C_ample_prepare_i1,disturbance,same,prepare,prepare,
C_ample_prepare_i1,failure_type,same,started_but_failed,started_but_failed,
C_ample_prepare_i1,hard_violation_count,same,0,0,0
C_ample_prepare_i1,init_variant,same,1,1,0
C_ample_prepare_i1,max_abs_jerk_mps3,same,2.500000000000002,2.500000000000002,0
C_ample_prepare_i1,mean_abs_jerk_mps3,same,0.33446619291478374,0.33446619291478374,0
C_ample_prepare_i1,merge_start_time_s,same,2.9,2.9,0
C_ample_prepare_i1,method,same,C,C,
C_ample_prepare_i1,min_net_gap_m,same,11.33870034153453,11.33870034153453,0
C_ample_prepare_i1,outcome,same,started_but_failed,started_but_failed,
C_ample_prepare_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_ample_prepare_i1,road_violation_count,same,0,0,0
C_ample_prepare_i1,run_id,same,C_ample_prepare_i1,C_ample_prepare_i1,
C_ample_prepare_i1,safety_correction_abs_mean_mps2,same,3.7149140080382543,3.7149140080382543,0
C_ample_prepare_i1,safety_correction_count,same,8,8,0
C_ample_prepare_i1,scenario,same,ample,ample,
C_ample_prepare_i1,space_feedback_abs_mean_s-1,same,0.022253562956577988,0.022253562956577988,0
C_ample_prepare_i1,success,same,0,0,0
C_ample_prepare_i1,task_phase,same,FAILED,FAILED,
C_ample_prepare_i1,total_effort_integral_m2_s3,same,10.480517171524406,10.480517171524406,0
C_ample_prepare_i1,total_speed_deficit_integral_m_s,same,10.404531395345652,10.404531395345652,0
C_ample_prepare_i2,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_ample_prepare_i2,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_ample_prepare_i2,completion_time_s,same,4.5,4.5,0
C_ample_prepare_i2,disturbance,same,prepare,prepare,
C_ample_prepare_i2,failure_type,same,,,
C_ample_prepare_i2,hard_violation_count,same,0,0,0
C_ample_prepare_i2,init_variant,same,2,2,0
C_ample_prepare_i2,max_abs_jerk_mps3,same,2.500000000000002,2.500000000000002,0
C_ample_prepare_i2,mean_abs_jerk_mps3,same,0.27998151077199424,0.27998151077199424,0
C_ample_prepare_i2,merge_start_time_s,same,1.5000000000000002,1.5000000000000002,0
C_ample_prepare_i2,method,same,C,C,
C_ample_prepare_i2,min_net_gap_m,same,9.813012009070402,9.813012009070402,0
C_ample_prepare_i2,outcome,same,completed,completed,
C_ample_prepare_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_ample_prepare_i2,road_violation_count,same,0,0,0
C_ample_prepare_i2,run_id,same,C_ample_prepare_i2,C_ample_prepare_i2,
C_ample_prepare_i2,safety_correction_abs_mean_mps2,same,3.492896633781671,3.492896633781671,0
C_ample_prepare_i2,safety_correction_count,same,12,12,0
C_ample_prepare_i2,scenario,same,ample,ample,
C_ample_prepare_i2,space_feedback_abs_mean_s-1,same,0.01181502575177677,0.01181502575177677,0
C_ample_prepare_i2,success,same,1,1,0
C_ample_prepare_i2,task_phase,same,SUCCESS,SUCCESS,
C_ample_prepare_i2,total_effort_integral_m2_s3,same,9.477856150220985,9.477856150220985,0
C_ample_prepare_i2,total_speed_deficit_integral_m_s,same,9.583437572631524,9.583437572631524,0
C_collaborative_none_i0,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_collaborative_none_i0,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_collaborative_none_i0,completion_time_s,same,4.55,4.55,0
C_collaborative_none_i0,disturbance,same,none,none,
C_collaborative_none_i0,failure_type,same,,,
C_collaborative_none_i0,hard_violation_count,same,0,0,0
C_collaborative_none_i0,init_variant,same,0,0,0
C_collaborative_none_i0,max_abs_jerk_mps3,same,2.5,2.5,0
C_collaborative_none_i0,mean_abs_jerk_mps3,same,0.1551313885218844,0.1551313885218844,0
C_collaborative_none_i0,merge_start_time_s,same,1.55,1.55,0
C_collaborative_none_i0,method,same,C,C,
C_collaborative_none_i0,min_net_gap_m,same,8.780364364821263,8.780364364821263,0
C_collaborative_none_i0,outcome,same,completed,completed,
C_collaborative_none_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_collaborative_none_i0,road_violation_count,same,0,0,0
C_collaborative_none_i0,run_id,same,C_collaborative_none_i0,C_collaborative_none_i0,
C_collaborative_none_i0,safety_correction_abs_mean_mps2,same,3.363797014358401,3.363797014358401,0
C_collaborative_none_i0,safety_correction_count,same,3,3,0
C_collaborative_none_i0,scenario,same,collaborative,collaborative,
C_collaborative_none_i0,space_feedback_abs_mean_s-1,same,0.027237754428313478,0.027237754428313478,0
C_collaborative_none_i0,success,same,1,1,0
C_collaborative_none_i0,task_phase,same,SUCCESS,SUCCESS,
C_collaborative_none_i0,total_effort_integral_m2_s3,same,8.366508880406517,8.366508880406517,0
C_collaborative_none_i0,total_speed_deficit_integral_m_s,same,17.784458012580583,17.784458012580583,0
C_collaborative_none_i1,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_collaborative_none_i1,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_collaborative_none_i1,completion_time_s,same,,,
C_collaborative_none_i1,disturbance,same,none,none,
C_collaborative_none_i1,failure_type,same,started_but_failed,started_but_failed,
C_collaborative_none_i1,hard_violation_count,same,0,0,0
C_collaborative_none_i1,init_variant,same,1,1,0
C_collaborative_none_i1,max_abs_jerk_mps3,same,2.500000000000002,2.500000000000002,0
C_collaborative_none_i1,mean_abs_jerk_mps3,same,0.21642081839552155,0.21642081839552155,0
C_collaborative_none_i1,merge_start_time_s,same,3.55,3.55,0
C_collaborative_none_i1,method,same,C,C,
C_collaborative_none_i1,min_net_gap_m,same,9.517230119260955,9.517230119260955,0
C_collaborative_none_i1,outcome,same,started_but_failed,started_but_failed,
C_collaborative_none_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_collaborative_none_i1,road_violation_count,same,0,0,0
C_collaborative_none_i1,run_id,same,C_collaborative_none_i1,C_collaborative_none_i1,
C_collaborative_none_i1,safety_correction_abs_mean_mps2,same,3.967706116214172,3.967706116214172,0
C_collaborative_none_i1,safety_correction_count,same,10,10,0
C_collaborative_none_i1,scenario,same,collaborative,collaborative,
C_collaborative_none_i1,space_feedback_abs_mean_s-1,same,0.031573598198140006,0.031573598198140006,0
C_collaborative_none_i1,success,same,0,0,0
C_collaborative_none_i1,task_phase,same,FAILED,FAILED,
C_collaborative_none_i1,total_effort_integral_m2_s3,same,7.058429308294907,7.058429308294907,0
C_collaborative_none_i1,total_speed_deficit_integral_m_s,same,15.215690989271,15.215690989271,0
C_collaborative_none_i2,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_collaborative_none_i2,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_collaborative_none_i2,completion_time_s,same,,,
C_collaborative_none_i2,disturbance,same,none,none,
C_collaborative_none_i2,failure_type,same,started_but_failed,started_but_failed,
C_collaborative_none_i2,hard_violation_count,same,0,0,0
C_collaborative_none_i2,init_variant,same,2,2,0
C_collaborative_none_i2,max_abs_jerk_mps3,same,2.5,2.5,0
C_collaborative_none_i2,mean_abs_jerk_mps3,same,0.2873269950992178,0.2873269950992178,0
C_collaborative_none_i2,merge_start_time_s,same,3.45,3.45,0
C_collaborative_none_i2,method,same,C,C,
C_collaborative_none_i2,min_net_gap_m,same,8.252527241100335,8.252527241100335,0
C_collaborative_none_i2,outcome,same,started_but_failed,started_but_failed,
C_collaborative_none_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_collaborative_none_i2,road_violation_count,same,0,0,0
C_collaborative_none_i2,run_id,same,C_collaborative_none_i2,C_collaborative_none_i2,
C_collaborative_none_i2,safety_correction_abs_mean_mps2,same,1.8228514258601802,1.8228514258601802,0
C_collaborative_none_i2,safety_correction_count,same,35,35,0
C_collaborative_none_i2,scenario,same,collaborative,collaborative,
C_collaborative_none_i2,space_feedback_abs_mean_s-1,same,0.027936014518586766,0.027936014518586766,0
C_collaborative_none_i2,success,same,0,0,0
C_collaborative_none_i2,task_phase,same,FAILED,FAILED,
C_collaborative_none_i2,total_effort_integral_m2_s3,same,7.676047985289578,7.676047985289578,0
C_collaborative_none_i2,total_speed_deficit_integral_m_s,same,16.993543029960474,16.993543029960474,0
C_collaborative_prepare_i0,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_collaborative_prepare_i0,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_collaborative_prepare_i0,completion_time_s,same,4.55,4.55,0
C_collaborative_prepare_i0,disturbance,same,prepare,prepare,
C_collaborative_prepare_i0,failure_type,same,,,
C_collaborative_prepare_i0,hard_violation_count,same,0,0,0
C_collaborative_prepare_i0,init_variant,same,0,0,0
C_collaborative_prepare_i0,max_abs_jerk_mps3,same,2.5,2.5,0
C_collaborative_prepare_i0,mean_abs_jerk_mps3,same,0.29407991619087503,0.29407991619087503,0
C_collaborative_prepare_i0,merge_start_time_s,same,1.55,1.55,0
C_collaborative_prepare_i0,method,same,C,C,
C_collaborative_prepare_i0,min_net_gap_m,same,8.116464553410946,8.116464553410946,0
C_collaborative_prepare_i0,outcome,same,completed,completed,
C_collaborative_prepare_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_collaborative_prepare_i0,road_violation_count,same,0,0,0
C_collaborative_prepare_i0,run_id,same,C_collaborative_prepare_i0,C_collaborative_prepare_i0,
C_collaborative_prepare_i0,safety_correction_abs_mean_mps2,same,3.2328293133939257,3.2328293133939257,0
C_collaborative_prepare_i0,safety_correction_count,same,14,14,0
C_collaborative_prepare_i0,scenario,same,collaborative,collaborative,
C_collaborative_prepare_i0,space_feedback_abs_mean_s-1,same,0.02812242929047133,0.02812242929047133,0
C_collaborative_prepare_i0,success,same,1,1,0
C_collaborative_prepare_i0,task_phase,same,SUCCESS,SUCCESS,
C_collaborative_prepare_i0,total_effort_integral_m2_s3,same,14.26929185542207,14.26929185542207,0
C_collaborative_prepare_i0,total_speed_deficit_integral_m_s,same,23.0626263436774,23.0626263436774,0
C_collaborative_prepare_i1,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_collaborative_prepare_i1,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_collaborative_prepare_i1,completion_time_s,same,,,
C_collaborative_prepare_i1,disturbance,same,prepare,prepare,
C_collaborative_prepare_i1,failure_type,same,started_but_failed,started_but_failed,
C_collaborative_prepare_i1,hard_violation_count,same,0,0,0
C_collaborative_prepare_i1,init_variant,same,1,1,0
C_collaborative_prepare_i1,max_abs_jerk_mps3,same,2.5,2.5,0
C_collaborative_prepare_i1,mean_abs_jerk_mps3,same,0.3020356784469139,0.3020356784469139,0
C_collaborative_prepare_i1,merge_start_time_s,same,3.25,3.25,0
C_collaborative_prepare_i1,method,same,C,C,
C_collaborative_prepare_i1,min_net_gap_m,same,9.462906048181377,9.462906048181377,0
C_collaborative_prepare_i1,outcome,same,started_but_failed,started_but_failed,
C_collaborative_prepare_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_collaborative_prepare_i1,road_violation_count,same,0,0,0
C_collaborative_prepare_i1,run_id,same,C_collaborative_prepare_i1,C_collaborative_prepare_i1,
C_collaborative_prepare_i1,safety_correction_abs_mean_mps2,same,4.159116086586732,4.159116086586732,0
C_collaborative_prepare_i1,safety_correction_count,same,9,9,0
C_collaborative_prepare_i1,scenario,same,collaborative,collaborative,
C_collaborative_prepare_i1,space_feedback_abs_mean_s-1,same,0.03096024830674826,0.03096024830674826,0
C_collaborative_prepare_i1,success,same,0,0,0
C_collaborative_prepare_i1,task_phase,same,FAILED,FAILED,
C_collaborative_prepare_i1,total_effort_integral_m2_s3,same,10.162220480877453,10.162220480877453,0
C_collaborative_prepare_i1,total_speed_deficit_integral_m_s,same,19.94483593231605,19.94483593231605,0
C_collaborative_prepare_i2,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_collaborative_prepare_i2,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_collaborative_prepare_i2,completion_time_s,same,,,
C_collaborative_prepare_i2,disturbance,same,prepare,prepare,
C_collaborative_prepare_i2,failure_type,same,started_but_failed,started_but_failed,
C_collaborative_prepare_i2,hard_violation_count,same,0,0,0
C_collaborative_prepare_i2,init_variant,same,2,2,0
C_collaborative_prepare_i2,max_abs_jerk_mps3,same,2.5,2.5,0
C_collaborative_prepare_i2,mean_abs_jerk_mps3,same,0.37610516792937654,0.37610516792937654,0
C_collaborative_prepare_i2,merge_start_time_s,same,4.6,4.6,0
C_collaborative_prepare_i2,method,same,C,C,
C_collaborative_prepare_i2,min_net_gap_m,same,15.857376167759195,15.857376167759195,0
C_collaborative_prepare_i2,outcome,same,started_but_failed,started_but_failed,
C_collaborative_prepare_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_collaborative_prepare_i2,road_violation_count,same,0,0,0
C_collaborative_prepare_i2,run_id,same,C_collaborative_prepare_i2,C_collaborative_prepare_i2,
C_collaborative_prepare_i2,safety_correction_abs_mean_mps2,same,3.57025975829594,3.57025975829594,0
C_collaborative_prepare_i2,safety_correction_count,same,24,24,0
C_collaborative_prepare_i2,scenario,same,collaborative,collaborative,
C_collaborative_prepare_i2,space_feedback_abs_mean_s-1,same,0.030272652990210536,0.030272652990210536,0
C_collaborative_prepare_i2,success,same,0,0,0
C_collaborative_prepare_i2,task_phase,same,FAILED,FAILED,
C_collaborative_prepare_i2,total_effort_integral_m2_s3,same,11.568557320755714,11.568557320755714,0
C_collaborative_prepare_i2,total_speed_deficit_integral_m_s,same,22.639531108126505,22.639531108126505,0
C_short_window_none_i0,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_short_window_none_i0,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_short_window_none_i0,completion_time_s,same,,,
C_short_window_none_i0,disturbance,same,none,none,
C_short_window_none_i0,failure_type,same,missed_window,missed_window,
C_short_window_none_i0,hard_violation_count,same,0,0,0
C_short_window_none_i0,init_variant,same,0,0,0
C_short_window_none_i0,max_abs_jerk_mps3,same,2.5,2.5,0
C_short_window_none_i0,mean_abs_jerk_mps3,same,0.14749949058037876,0.14749949058037876,0
C_short_window_none_i0,merge_start_time_s,same,,,
C_short_window_none_i0,method,same,C,C,
C_short_window_none_i0,min_net_gap_m,same,12.978129568831218,12.978129568831218,0
C_short_window_none_i0,outcome,same,missed_window,missed_window,
C_short_window_none_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_short_window_none_i0,road_violation_count,same,0,0,0
C_short_window_none_i0,run_id,same,C_short_window_none_i0,C_short_window_none_i0,
C_short_window_none_i0,safety_correction_abs_mean_mps2,same,0.0,0.0,0
C_short_window_none_i0,safety_correction_count,same,0,0,0
C_short_window_none_i0,scenario,same,short_window,short_window,
C_short_window_none_i0,space_feedback_abs_mean_s-1,same,0.02203189096880046,0.02203189096880046,0
C_short_window_none_i0,success,same,0,0,0
C_short_window_none_i0,task_phase,same,FAILED,FAILED,
C_short_window_none_i0,total_effort_integral_m2_s3,same,8.177874780863549,8.177874780863549,0
C_short_window_none_i0,total_speed_deficit_integral_m_s,same,17.87826539730415,17.87826539730415,0
C_short_window_none_i1,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_short_window_none_i1,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_short_window_none_i1,completion_time_s,same,,,
C_short_window_none_i1,disturbance,same,none,none,
C_short_window_none_i1,failure_type,same,missed_window,missed_window,
C_short_window_none_i1,hard_violation_count,same,0,0,0
C_short_window_none_i1,init_variant,same,1,1,0
C_short_window_none_i1,max_abs_jerk_mps3,same,2.5,2.5,0
C_short_window_none_i1,mean_abs_jerk_mps3,same,0.1301324349463191,0.1301324349463191,0
C_short_window_none_i1,merge_start_time_s,same,,,
C_short_window_none_i1,method,same,C,C,
C_short_window_none_i1,min_net_gap_m,same,12.841181433611563,12.841181433611563,0
C_short_window_none_i1,outcome,same,missed_window,missed_window,
C_short_window_none_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_short_window_none_i1,road_violation_count,same,0,0,0
C_short_window_none_i1,run_id,same,C_short_window_none_i1,C_short_window_none_i1,
C_short_window_none_i1,safety_correction_abs_mean_mps2,same,0.0,0.0,0
C_short_window_none_i1,safety_correction_count,same,0,0,0
C_short_window_none_i1,scenario,same,short_window,short_window,
C_short_window_none_i1,space_feedback_abs_mean_s-1,same,0.026279826427983315,0.026279826427983315,0
C_short_window_none_i1,success,same,0,0,0
C_short_window_none_i1,task_phase,same,FAILED,FAILED,
C_short_window_none_i1,total_effort_integral_m2_s3,same,4.027988112374772,4.027988112374772,0
C_short_window_none_i1,total_speed_deficit_integral_m_s,same,13.563806388751882,13.563806388751882,0
C_short_window_none_i2,K_MR_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_short_window_none_i2,K_RM_mean_s-1,same,0.16947040498442364,0.16947040498442364,0
C_short_window_none_i2,completion_time_s,same,,,
C_short_window_none_i2,disturbance,same,none,none,
C_short_window_none_i2,failure_type,same,missed_window,missed_window,
C_short_window_none_i2,hard_violation_count,same,0,0,0
C_short_window_none_i2,init_variant,same,2,2,0
C_short_window_none_i2,max_abs_jerk_mps3,same,2.5,2.5,0
C_short_window_none_i2,mean_abs_jerk_mps3,same,0.13639441066385477,0.13639441066385477,0
C_short_window_none_i2,merge_start_time_s,same,,,
C_short_window_none_i2,method,same,C,C,
C_short_window_none_i2,min_net_gap_m,same,10.204875000000012,10.204875000000012,0
C_short_window_none_i2,outcome,same,missed_window,missed_window,
C_short_window_none_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
C_short_window_none_i2,road_violation_count,same,0,0,0
C_short_window_none_i2,run_id,same,C_short_window_none_i2,C_short_window_none_i2,
C_short_window_none_i2,safety_correction_abs_mean_mps2,same,0.0,0.0,0
C_short_window_none_i2,safety_correction_count,same,0,0,0
C_short_window_none_i2,scenario,same,short_window,short_window,
C_short_window_none_i2,space_feedback_abs_mean_s-1,same,0.02086670158218632,0.02086670158218632,0
C_short_window_none_i2,success,same,0,0,0
