run_id,t_s,method,ablation,scenario,disturbance,init_variant,vehicle,s_m,y_m,v_mps,a_mps2,coord_eta_M,coord_eta_R,coord_eta_dot_M,coord_eta_dot_R,coord_gradient_M,coord_gradient_R,coord_partner_M,coord_partner_R,K_to_partner_s-1,W_to_partner,g_FR_m,target_gap_physical_m,target_gap_process_m,gap_error_m,lower_m,upper_m,interval_width_m,s_ref_m,s_ref_dot_mps,s_ref_ddot_mps2,reference_kind,plan_id,plan_start_t_s,plan_reason,plan_compute_time_s,predicted_start_t_s,predicted_completion_t_s,predicted_completion_s_m,predicted_min_h_m,predicted_net_clearance_m,predicted_candidate_count,merge_progress,task_phase,a_nom_mps2,a_safety_target_mps2,a_actual_mps2,jerk_mps3,nominal_actual_difference_mps2,safety_correction_mps2,safety_correction_applied,action_saturation_applied,action_correction_reason,one_step_feasible,next_h_min_m,F_disturbance_mps2
S3_collaborative_prepare_i0,11.7,S3,,collaborative,prepare,0,M,276.0163756441223,0.0,18.215350542195008,0.1761690967503724,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.043107739022034,21.400000000000002,21.400000000000002,28.843107739022035,261.4917191460635,290.12757152591877,28.635852379855294,280.2693101385495,18.418787674367394,0.17172792823034347,post_terminal_continuous_following,-1,,,0.0,,,,,,0,1.0,SUCCESS_RELEASE,0.17172792823034347,0.17172792823034347,0.17172792823034347,-0.08882337040057864,0.0,0.0,0,0,,1,6.109272335390955,0.0
S3_collaborative_prepare_i0,11.7,S3,,collaborative,prepare,0,R,248.459836476665,0.0,17.80537905542422,0.39611277749385854,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.043107739022034,21.400000000000002,21.400000000000002,28.843107739022035,261.4917191460635,290.12757152591877,28.635852379855294,280.2693101385495,18.418787674367394,0.17172792823034347,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.3907593638111747,0.3907593638111747,0.3907593638111747,-0.10706827365367655,0.0,0.0,0,0,,1,6.109272335390955,0.0
S3_collaborative_prepare_i0,11.7,S3,,collaborative,prepare,0,F,303.30294421568703,0.0,17.999861853479025,0.000122636598254644,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.043107739022034,21.400000000000002,21.400000000000002,28.843107739022035,261.4917191460635,290.12757152591877,28.635852379855294,280.2693101385495,18.418787674367394,0.17172792823034347,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.00011742454282845926,0.00011742454282845926,0.00011742454282845926,-0.000104241108523695,0.0,0.0,0,0,,1,6.109272335390955,0.0
S3_collaborative_prepare_i0,11.7,S3,,collaborative,prepare,0,B,229.55516934669933,0.0,17.1951410456466,0.43556327412115614,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.043107739022034,21.400000000000002,21.400000000000002,28.843107739022035,261.4917191460635,290.12757152591877,28.635852379855294,280.2693101385495,18.418787674367394,0.17172792823034347,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.43177484224274904,0.43177484224274904,0.43177484224274904,-0.07576863756814212,0.0,0.0,0,0,,1,6.109272335390955,0.0
S3_collaborative_prepare_i0,11.75,S3,,collaborative,prepare,0,M,276.92735783114233,0.0,18.223936938606524,0.17172792823034347,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05234357650066,21.400000000000002,21.400000000000002,28.85234357650066,262.3893148369062,291.02455952662933,28.63524468972315,281.19045872433395,18.42715575701081,0.16736165286829882,post_terminal_continuous_following,-1,,,0.0,,,,,,0,1.0,SUCCESS_RELEASE,0.16736165286829882,0.16736165286829882,0.16736165286829882,-0.08732550724089294,0.0,0.0,0,0,,1,6.132138907241451,0.0
S3_collaborative_prepare_i0,11.75,S3,,collaborative,prepare,0,R,249.35059387864098,0.0,17.824917023614777,0.3907593638111747,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05234357650066,21.400000000000002,21.400000000000002,28.85234357650066,262.3893148369062,291.02455952662933,28.63524468972315,281.19045872433395,18.42715575701081,0.16736165286829882,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.3854308469022186,0.3854308469022186,0.3854308469022186,-0.10657033817912165,0.0,0.0,0,0,,1,6.132138907241451,0.0
S3_collaborative_prepare_i0,11.75,S3,,collaborative,prepare,0,F,304.20293745514164,0.0,17.999867724706167,0.00011742454282845926,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05234357650066,21.400000000000002,21.400000000000002,28.85234357650066,262.3893148369062,291.02455952662933,28.63524468972315,281.19045872433395,18.42715575701081,0.16736165286829882,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.00011243399975793266,0.00011243399975793266,0.00011243399975793266,-9.981086141053192e-05,0.0,0.0,0,0,,1,6.132138907241451,0.0
S3_collaborative_prepare_i0,11.75,S3,,collaborative,prepare,0,B,230.41546611753446,0.0,17.216729787758737,0.43177484224274904,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05234357650066,21.400000000000002,21.400000000000002,28.85234357650066,262.3893148369062,291.02455952662933,28.63524468972315,281.19045872433395,18.42715575701081,0.16736165286829882,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.42797752005008816,0.42797752005008816,0.42797752005008816,-0.07594644385321758,0.0,0.0,0,0,,1,6.132138907241451,0.0
S3_collaborative_prepare_i0,11.8,S3,,collaborative,prepare,0,M,277.83876388013874,0.0,18.23230502124994,0.16736165286829882,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06060946353908,21.400000000000002,21.400000000000002,28.86060946353908,263.2877875164663,291.92162422448195,28.63383670801562,282.11202034943636,18.435309247086717,0.16306980151814804,post_terminal_continuous_following,-1,,,0.0,,,,,,0,1.0,SUCCESS_RELEASE,0.16306980151814804,0.16306980151814804,0.16306980151814804,-0.08583702700301565,0.0,0.0,0,0,,1,6.154963833391836,0.0
S3_collaborative_prepare_i0,11.8,S3,,collaborative,prepare,0,R,250.24232151838035,0.0,17.84418856595989,0.3854308469022186,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06060946353908,21.400000000000002,21.400000000000002,28.86060946353908,263.2877875164663,291.92162422448195,28.63383670801562,282.11202034943636,18.435309247086717,0.16306980151814804,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.3801279539918671,0.3801279539918671,0.3801279539918671,-0.1060578582070304,0.0,0.0,0,0,,1,6.154963833391836,0.0
S3_collaborative_prepare_i0,11.8,S3,,collaborative,prepare,0,F,305.1029309819194,0.0,17.999873346406154,0.00011243399975793266,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06060946353908,21.400000000000002,21.400000000000002,28.86060946353908,263.2877875164663,291.92162422448195,28.63383670801562,282.11202034943636,18.435309247086717,0.16306980151814804,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.00010765555476872634,0.00010765555476872634,0.00010765555476872634,-9.556889978412636e-05,0.0,0.0,0,0,,1,6.154963833391836,0.0
S3_collaborative_prepare_i0,11.8,S3,,collaborative,prepare,0,B,231.27683757882247,0.0,17.23812866376124,0.42797752005008816,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06060946353908,21.400000000000002,21.400000000000002,28.86060946353908,263.2877875164663,291.92162422448195,28.63383670801562,282.11202034943636,18.435309247086717,0.16306980151814804,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.42417220810793294,0.42417220810793294,0.42417220810793294,-0.07610623884310441,0.0,0.0,0,0,,1,6.154963833391836,0.0
S3_collaborative_prepare_i0,11.85,S3,,collaborative,prepare,0,M,278.75058296845316,0.0,18.240458511325848,0.16306980151814804,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06791867718836,21.400000000000002,21.400000000000002,28.86791867718836,264.18712434390164,292.81876430484516,28.631639960943517,283.03398437663225,18.443251840747568,0.15885187321702132,post_terminal_continuous_following,-1,,,0.0,,,,,,0,1.0,SUCCESS_RELEASE,0.15885187321702132,0.15885187321702132,0.15885187321702132,-0.08435856602253433,0.0,0.0,0,0,,1,6.177743536034743,0.0
S3_collaborative_prepare_i0,11.85,S3,,collaborative,prepare,0,R,251.13500610662084,0.0,17.863194963659485,0.3801279539918671,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06791867718836,21.400000000000002,21.400000000000002,28.86791867718836,264.18712434390164,292.81876430484516,28.631639960943517,283.03398437663225,18.443251840747568,0.15885187321702132,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.374851403403726,0.374851403403726,0.374851403403726,-0.10553101176282165,0.0,0.0,0,0,,1,6.177743536034743,0.0
S3_collaborative_prepare_i0,11.85,S3,,collaborative,prepare,0,F,306.0029247838092,0.0,17.999878729183894,0.00010765555476872634,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06791867718836,21.400000000000002,21.400000000000002,28.86791867718836,264.18712434390164,292.81876430484516,28.631639960943517,283.03398437663225,18.443251840747568,0.15885187321702132,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.00010308019368974185,0.00010308019368974185,0.00010308019368974185,-9.150722157968982e-05,0.0,0.0,0,0,,1,6.177743536034743,0.0
S3_collaborative_prepare_i0,11.85,S3,,collaborative,prepare,0,B,232.13927422727068,0.0,17.259337274166636,0.42417220810793294,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06791867718836,21.400000000000002,21.400000000000002,28.86791867718836,264.18712434390164,292.81876430484516,28.631639960943517,283.03398437663225,18.443251840747568,0.15885187321702132,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.4203597912514513,0.4203597912514513,0.4203597912514513,-0.07624833712963297,0.0,0.0,0,0,,1,6.177743536034743,0.0
S3_collaborative_prepare_i0,11.9,S3,,collaborative,prepare,0,M,279.662804458861,0.0,18.248401104986698,0.15885187321702132,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.07428443006059,21.400000000000002,21.400000000000002,28.874284430060587,265.08731255589845,293.7159784623733,28.62866590647485,283.9563403528408,18.45098720759387,0.1547073369260546,post_terminal_continuous_following,-1,,,0.0,,,,,,0,1.0,SUCCESS_RELEASE,0.1547073369260546,0.1547073369260546,0.1547073369260546,-0.08289072581933454,0.0,0.0,0,0,,1,6.200474505563184,0.0
S3_collaborative_prepare_i0,11.9,S3,,collaborative,prepare,0,R,252.02863441905805,0.0,17.88193753382967,0.374851403403726,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.07428443006059,21.400000000000002,21.400000000000002,28.874284430060587,265.08731255589845,293.7159784623733,28.62866590647485,283.9563403528408,18.45098720759387,0.1547073369260546,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.3696019039115881,0.3696019039115881,0.3696019039115881,-0.10498998984275865,0.0,0.0,0,0,,1,6.200474505563184,0.0
S3_collaborative_prepare_i0,11.9,S3,,collaborative,prepare,0,F,306.90291884911863,0.0,17.99988388319358,0.00010308019368974185,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.07428443006059,21.400000000000002,21.400000000000002,28.874284430060587,265.08731255589845,293.7159784623733,28.62866590647485,283.9563403528408,18.45098720759387,0.1547073369260546,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,9.86992854576485e-05,9.86992854576485e-05,9.86992854576485e-05,-8.761816464186712e-05,0.0,0.0,0,0,,1,6.200474505563184,0.0
S3_collaborative_prepare_i0,11.9,S3,,collaborative,prepare,0,B,233.00276654071808,0.0,17.28035526372921,0.4203597912514513,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.07428443006059,21.400000000000002,21.400000000000002,28.874284430060587,265.08731255589845,293.7159784623733,28.62866590647485,283.9563403528408,18.45098720759387,0.1547073369260546,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.41654113901293033,0.41654113901293033,0.41654113901293033,-0.07637304477041917,0.0,0.0,0,0,,1,6.200474505563184,0.0
S3_collaborative_prepare_i0,11.95,S3,,collaborative,prepare,0,M,280.5754178982815,0.0,18.256136471833,0.1547073369260546,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.079719868523014,21.400000000000002,21.400000000000002,28.879719868523015,265.9883394682883,294.6132654015109,28.624925933222585,284.879078007762,18.45851898925539,0.15063563323042753,post_terminal_continuous_following,-1,,,0.0,,,,,,0,1.0,SUCCESS_RELEASE,0.15063563323042753,0.15063563323042753,0.15063563323042753,-0.08143407391254132,0.0,0.0,0,0,,1,6.223153300435161,0.0
S3_collaborative_prepare_i0,11.95,S3,,collaborative,prepare,0,R,252.92319329812943,0.0,17.90041762902525,0.3696019039115881,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.079719868523014,21.400000000000002,21.400000000000002,28.879719868523015,265.9883394682883,294.6132654015109,28.624925933222585,284.879078007762,18.45851898925539,0.15063563323042753,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.36438015410776503,0.36438015410776503,0.36438015410776503,-0.10443499607646123,0.0,0.0,0,0,,1,6.223153300435161,0.0
S3_collaborative_prepare_i0,11.95,S3,,collaborative,prepare,0,F,307.80291316665244,0.0,17.999888818157853,9.86992854576485e-05,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.079719868523014,21.400000000000002,21.400000000000002,28.879719868523015,265.9883394682883,294.6132654015109,28.624925933222585,284.879078007762,18.45851898925539,0.15063563323042753,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,9.450456582502652e-05,9.450456582502652e-05,9.450456582502652e-05,-8.389439265243947e-05,0.0,0.0,0,0,,1,6.223153300435161,0.0
S3_collaborative_prepare_i0,11.95,S3,,collaborative,prepare,0,B,233.8673049803283,0.0,17.301182320679857,0.41654113901293033,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.079719868523014,21.400000000000002,21.400000000000002,28.879719868523015,265.9883394682883,294.6132654015109,28.624925933222585,284.879078007762,18.45851898925539,0.15063563323042753,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.4127171060239881,0.4127171060239881,0.4127171060239881,-0.07648065977884477,0.0,0.0,0,0,,1,6.223153300435161,0.0
S3_collaborative_prepare_i0,12.0,S3,,collaborative,prepare,0,M,281.4884130164147,0.0,18.26366825349452,0.15063563323042753,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08423807091769,21.400000000000002,21.400000000000002,28.884238070917693,266.89019247762906,295.51062383696797,28.62043135933891,285.8021872524448,18.465850798055286,0.14663617599795434,post_terminal_continuous_following,-1,,,0.0,,,,,,0,1.0,SUCCESS_RELEASE,0.14663617599795434,0.14663617599795434,0.14663617599795434,-0.07998914464946383,0.0,0.0,0,0,,1,6.245776547042478,0.0
S3_collaborative_prepare_i0,12.0,S3,,collaborative,prepare,0,R,253.81866965477334,0.0,17.918636636730636,0.36438015410776503,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08423807091769,21.400000000000002,21.400000000000002,28.884238070917693,266.89019247762906,295.51062383696797,28.62043135933891,285.8021872524448,18.465850798055286,0.14663617599795434,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.35918684178947424,0.35918684178947424,0.35918684178947424,-0.10386624636581576,0.0,0.0,0,0,,1,6.245776547042478,0.0
S3_collaborative_prepare_i0,12.0,S3,,collaborative,prepare,0,F,308.70290772569103,0.0,17.999893543386143,9.450456582502652e-05,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08423807091769,21.400000000000002,21.400000000000002,28.884238070917693,266.89019247762906,295.51062383696797,28.62043135933891,285.8021872524448,18.465850798055286,0.14663617599795434,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,9.0488121778165e-05,9.0488121778165e-05,9.0488121778165e-05,-8.03288809372304e-05,0.0,0.0,0,0,,1,6.245776547042478,0.0
S3_collaborative_prepare_i0,12.0,S3,,collaborative,prepare,0,B,234.7328799927448,0.0,17.321818175981058,0.4127171060239881,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08423807091769,21.400000000000002,21.400000000000002,28.884238070917693,266.89019247762906,295.51062383696797,28.62043135933891,285.8021872524448,18.465850798055286,0.14663617599795434,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.40888853239414147,0.40888853239414147,0.40888853239414147,-0.07657147259693242,0.0,0.0,0,0,,1,6.245776547042478,0.0
S3_collaborative_prepare_i0,12.05,S3,,collaborative,prepare,0,M,282.40177972430945,0.0,18.271000062294416,0.14663617599795434,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08785204580836,21.400000000000002,21.400000000000002,28.887852045808362,267.7928590627492,296.4080524941674,28.61519343141822,286.7256581777901,18.472986215755068,0.1427083539956501,post_terminal_continuous_following,-1,,,0.0,,,,,,0,1.0,SUCCESS_RELEASE,0.1427083539956501,0.1427083539956501,0.1427083539956501,-0.07855644004608475,0.0,0.0,0,0,,1,6.268340939581417,0.0
S3_collaborative_prepare_i0,12.05,S3,,collaborative,prepare,0,R,254.7150504701621,0.0,17.936595978820108,0.35918684178947424,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08785204580836,21.400000000000002,21.400000000000002,28.887852045808362,267.7928590627492,296.4080524941674,28.61519343141822,286.7256581777901,18.472986215755068,0.1427083539956501,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.3540226433643607,0.3540226433643607,0.3540226433643607,-0.10328396850227128,0.0,0.0,0,0,,1,6.268340939581417,0.0
S3_collaborative_prepare_i0,12.05,S3,,collaborative,prepare,0,F,309.60290251597047,0.0,17.999898067792234,9.0488121778165e-05,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08785204580836,21.400000000000002,21.400000000000002,28.887852045808362,267.7928590627492,296.4080524941674,28.61519343141822,286.7256581777901,18.472986215755068,0.1427083539956501,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,8.66423766010982e-05,8.66423766010982e-05,8.66423766010982e-05,-7.691490354133618e-05,0.0,0.0,0,0,,1,6.268340939581417,0.0
S3_collaborative_prepare_i0,12.05,S3,,collaborative,prepare,0,B,235.59948201220936,0.0,17.342262602600766,0.40888853239414147,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08785204580836,21.400000000000002,21.400000000000002,28.887852045808362,267.7928590627492,296.4080524941674,28.61519343141822,286.7256581777901,18.472986215755068,0.1427083539956501,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.4050562440665899,0.4050562440665899,0.4050562440665899,-0.07664576655103117,0.0,0.0,0,0,,1,6.268340939581417,0.0
S3_collaborative_prepare_i0,12.1,S3,,collaborative,prepare,0,M,283.31550811286667,0.0,18.278135479994198,0.1427083539956501,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09057473025571,21.400000000000002,21.400000000000002,28.89057473025571,268.6963267862533,297.30555010966503,28.609223323411754,287.6494810529934,18.479928792378256,0.13885153246379675,post_terminal_continuous_following,-1,,,0.0,,,,,,0,1.0,SUCCESS_RELEASE,0.13885153246379675,0.13885153246379675,0.13885153246379675,-0.07713643063706699,0.0,0.0,0,0,,1,6.290843239923131,0.0
S3_collaborative_prepare_i0,12.1,S3,,collaborative,prepare,0,R,255.61232279740733,0.0,17.954297110988325,0.3540226433643607,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09057473025571,21.400000000000002,21.400000000000002,28.89057473025571,268.6963267862533,297.30555010966503,28.609223323411754,287.6494810529934,18.479928792378256,0.13885153246379675,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.3488882232761768,0.3488882232761768,0.3488882232761768,-0.10268840176367755,0.0,0.0,0,0,,1,6.290843239923131,0.0
S3_collaborative_prepare_i0,12.1,S3,,collaborative,prepare,0,F,310.50289752766304,0.0,17.999902399911065,8.66423766010982e-05,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09057473025571,21.400000000000002,21.400000000000002,28.89057473025571,268.6963267862533,297.30555010966503,28.609223323411754,287.6494810529934,18.479928792378256,0.13885153246379675,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,8.296007559494001e-05,8.296007559494001e-05,8.296007559494001e-05,-7.364602012316373e-05,0.0,0.0,0,0,,1,6.290843239923131,0.0
S3_collaborative_prepare_i0,12.1,S3,,collaborative,prepare,0,B,236.46710146264448,0.0,17.362515414804093,0.4050562440665899,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09057473025571,21.400000000000002,21.400000000000002,28.89057473025571,268.6963267862533,297.30555010966503,28.609223323411754,287.6494810529934,18.479928792378256,0.13885153246379675,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.4012210531520229,0.4012210531520229,0.4012210531520229,-0.07670381829134043,0.0,0.0,0,0,,1,6.290843239923131,0.0
S3_collaborative_prepare_i0,12.15,S3,,collaborative,prepare,0,M,284.229588451282,0.0,18.285078056617387,0.13885153246379675,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09241898812287,21.400000000000002,21.400000000000002,28.892418988122873,269.6005832959891,298.2031154315426,28.602532135553474,288.57364632393063,18.486682045110616,0.13506505464715907,post_terminal_continuous_following,-1,,,0.0,,,,,,0,1.0,SUCCESS_RELEASE,0.13506505464715907,0.13506505464715907,0.13506505464715907,-0.07572955633275369,0.0,0.0,0,0,,1,6.313280277482434,0.0
S3_collaborative_prepare_i0,12.15,S3,,collaborative,prepare,0,R,256.51047376323584,0.0,17.971741522152133,0.3488882232761768,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09241898812287,21.400000000000002,21.400000000000002,28.892418988122873,269.6005832959891,298.2031154315426,28.602532135553474,288.57364632393063,18.486682045110616,0.13506505464715907,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.3437842334515523,0.3437842334515523,0.3437842334515523,-0.10207979649249022,0.0,0.0,0,0,,1,6.313280277482434,0.0
S3_collaborative_prepare_i0,12.15,S3,,collaborative,prepare,0,F,311.4028927513587,0.0,17.999906547914843,8.296007559494001e-05,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09241898812287,21.400000000000002,21.400000000000002,28.892418988122873,269.6005832959891,298.2031154315426,28.602532135553474,288.57364632393063,18.486682045110616,0.13506505464715907,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,7.9434272383061e-05,7.9434272383061e-05,7.9434272383061e-05,-7.051606423758022e-05,0.0,0.0,0,0,,1,6.313280277482434,0.0
S3_collaborative_prepare_i0,12.15,S3,,collaborative,prepare,0,B,237.3357287597011,0.0,17.382576467461696,0.4012210531520229,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09241898812287,21.400000000000002,21.400000000000002,28.892418988122873,269.6005832959891,298.2031154315426,28.602532135553474,288.57364632393063,18.486682045110616,0.13506505464715907,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.3973837582412479,0.3973837582412479,0.3973837582412479,-0.07674589821550004,0.0,0.0,0,0,,1,6.313280277482434,0.0
S3_collaborative_prepare_i0,12.2,S3,,collaborative,prepare,0,M,285.14401118543117,0.0,18.291831309349746,0.13506505464715907,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09339760841205,21.400000000000002,21.400000000000002,28.893397608412048,270.5056163264739,299.10074721977486,28.59513089330096,289.49814461149026,18.49324945727477,0.1313482432830884,post_terminal_continuous_following,-1,,,0.0,,,,,,0,1.0,SUCCESS_RELEASE,0.1313482432830884,0.1313482432830884,0.1313482432830884,-0.07433622728141354,0.0,0.0,0,0,,1,6.335648949082888,0.0
S3_collaborative_prepare_i0,12.2,S3,,collaborative,prepare,0,R,257.40949056963524,0.0,17.98893073382471,0.3437842334515523,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09339760841205,21.400000000000002,21.400000000000002,28.893397608412048,270.5056163264739,299.10074721977486,28.59513089330096,289.49814461149026,18.49324945727477,0.1313482432830884,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.33871131276871635,0.33871131276871635,0.33871131276871635,-0.1014584136567187,0.0,0.0,0,0,,1,6.335648949082888,0.0
S3_collaborative_prepare_i0,12.2,S3,,collaborative,prepare,0,F,312.3028881780473,0.0,17.99991051962846,7.9434272383061e-05,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09339760841205,21.400000000000002,21.400000000000002,28.893397608412048,270.5056163264739,299.10074721977486,28.59513089330096,289.49814461149026,18.49324945727477,0.1313482432830884,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,7.605831580814737e-05,7.605831580814737e-05,7.605831580814737e-05,-6.751913149827255e-05,0.0,0.0,0,0,,1,6.335648949082888,0.0
S3_collaborative_prepare_i0,12.2,S3,,collaborative,prepare,0,B,238.205354312772,0.0,17.402445655373757,0.3973837582412479,0.4544473587047874,0.3773960192337172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09339760841205,21.400000000000002,21.400000000000002,28.893397608412048,270.5056163264739,299.10074721977486,28.59513089330096,289.49814461149026,18.49324945727477,0.1313482432830884,post_terminal_continuous_following,-1,,,0.0,,,,,,0,0.0,SUCCESS_RELEASE,0.3935451446974455,0.3935451446974455,0.3935451446974455,-0.07677227087604765,0.0,0.0,0,0,,1,6.335648949082888,0.0
