run_id,t_s,event,decision,valid_plan,reason,candidate_count,decision_seconds,action,start_s,completion_s,completion_s_m,completion_t_s,predicted_min_h_m,predicted_min_net_m,execution_margin_mps2,raw_gradient_M,raw_gradient_R,gradient_M,gradient_R,partner_M,partner_R,feedback_M,feedback_R,raw_K_MR,raw_K_RM,raw_W,K_MR,K_RM,W,z_M,z_R,delta_z_M,delta_z_R,base_z_M,base_z_R,proposal_z_M,proposal_z_R,accepted_z_M,accepted_z_R,state_update_accepted,proposal_valid,partner_enabled,feedback_enabled,coupling_ablation,phase
S3_ample_none_i0,2.0,plan_generated,1,1,,7,0.11993230000371113,hold_and_refine,1.5,166.98665054590242,166.98665054590242,4.5,0.5746908181090653,8.985315933111774,1.934070046557312,-0.008762326706792941,0.84926984211805,-0.008762326706792941,0.84926984211805,-0.04055187449991292,0.0280342651492971,0.00015772188072227293,-0.0152868571581249,0.18920149036441067,0.13079850963558934,0.45665981705174186,0.18920149036441067,0.13079850963558934,0.45665981705174186,0.16708188607560923,0.038821619202627805,-0.02113817662308881,0.0061120272600454426,0.18822006269869804,0.03270959194258236,0.16708188607560923,0.038821619202627805,0.16708188607560923,0.038821619202627805,1,1,1,1,,EXECUTE
S3_ample_none_i0,2.5,plan_generated,1,1,,7,0.08876350003993139,hold_and_refine,1.5,166.8767138160583,166.8767138160583,4.5,0.8041319620988787,9.197245458871816,1.9806299378955545,-221.73303036270588,0.6229047559800793,-4.0,0.6229047559800793,-0.033683604524508054,0.022898828555042734,0.072,-0.011212285607641427,0.19049646438300794,0.12950353561699207,0.4509267908746494,0.19049646438300794,0.12950353561699207,0.4509267908746494,0.18540467438297714,0.04435431772270743,0.018322788307367915,0.005532698520079628,0.16708188607560923,0.038821619202627805,0.18540467438297714,0.04435431772270743,0.18540467438297714,0.04435431772270743,1,1,1,1,,EXECUTE
S3_ample_none_i0,3.0,plan_generated,1,1,,7,0.08977489999961108,hold_and_refine,1.5,166.9415274393917,166.9415274393917,4.5,0.6411255013133133,9.045301130943994,1.9731197905134752,-0.0023234531568365473,0.43110423526474045,-0.0023234531568365473,0.43110423526474045,-0.036595848499503876,0.02440173588088614,4.182215682305785e-05,-0.007759876234765328,0.19198582433710407,0.12801417566289594,0.4445756284681357,0.19198582433710407,0.12801417566289594,0.4445756284681357,0.16620063783972183,0.05232041300398618,-0.01920403654325531,0.00796609528127875,0.18540467438297714,0.04435431772270743,0.16620063783972183,0.05232041300398618,0.16620063783972183,0.05232041300398618,1,1,1,1,,EXECUTE
S3_ample_none_i0,3.5,plan_generated,1,1,,7,0.07884199998807162,hold_and_refine,1.5,166.96496581828677,166.96496581828677,4.499999999999999,0.5548722669796291,8.961458265788888,1.923274844270912,-0.005857880073203426,0.27063059748227064,-0.005857880073203426,0.27063059748227064,-0.029694607322972067,0.019371962684875493,0.00010544184131766166,-0.004871350754680871,0.19366086404310096,0.12633913595689905,0.43786682704084334,0.19366086404310096,0.12633913595689905,0.43786682704084334,0.15057505190969603,0.0591521556650516,-0.015625585930025804,0.0068317426610654194,0.16620063783972183,0.05232041300398618,0.15057505190969603,0.0591521556650516,0.15057505190969603,0.0591521556650516,1,1,1,1,,EXECUTE
S3_ample_none_i0,4.0,plan_generated,1,1,,7,0.0510319999884814,hold_and_refine,1.5,166.96973192112753,166.96973192112753,4.499999999999997,0.5163979422267495,8.928840787610493,1.9194075534292918,0.0035388795680795634,0.1384339667485361,0.0035388795680795634,0.1384339667485361,-0.02384976479949131,0.015185135513761086,-6.369983222543214e-05,-0.00249181140147365,0.1955154150411951,0.1244845849588049,0.43061156916674437,0.1955154150411951,0.1244845849588049,0.43061156916674437,0.13786544433428918,0.06502560047587491,-0.012709607575406845,0.00587344481082331,0.15057505190969603,0.0591521556650516,0.13786544433428918,0.06502560047587491,0.13786544433428918,0.06502560047587491,1,1,1,1,,EXECUTE
S3_ample_prepare_i0,0.0,plan_generated,1,1,,102,0.19177859998308122,new_joint_plan,1.5,164.96861623268046,164.96861623268046,4.5,1.1699014593674448,9.453647885807111,2.243644589106245,1.1424677245963382,1.9815193809593645,1.1424677245963382,1.9815193809593645,-0.07845183059297137,0.05630680734656611,-0.020564419042734084,-0.035667348857268556,0.1862929617989652,0.1337070382010348,0.4862683493126205,0.1862929617989652,0.1337070382010348,0.4862683493126205,0.28215854184881395,0.010319729244648777,-0.051174791484519366,0.010319729244648777,0.3333333333333333,0.0,0.28215854184881395,0.010319729244648777,0.28215854184881395,0.010319729244648777,1,1,1,1,,PREPARE
S3_ample_prepare_i0,0.5,plan_generated,1,1,,7,0.15326829999685287,hold_and_refine,1.5,165.89395655548114,165.89395655548114,4.5,1.2486533453839748,9.523786430006606,2.0906280362038623,0.3980149173927993,1.7442061138922538,0.3980149173927993,1.7442061138922538,-0.06712583963519192,0.04796719108378044,-0.007164268513070387,-0.03139571005006057,0.1866339651417358,0.1333660348582642,0.4770616166892687,0.1866339651417358,0.1333660348582642,0.4770616166892687,0.24360269506543872,0.018522911927551525,-0.03855584678337523,0.008203182682902748,0.28215854184881395,0.010319729244648777,0.24360269506543872,0.018522911927551525,0.24360269506543872,0.018522911927551525,1,1,1,1,,PREPARE
S3_ample_prepare_i0,1.0,plan_generated,1,1,,7,0.1321790000074543,hold_and_refine,1.5,166.44749842731255,166.44749842731255,4.5,1.2666366461882959,9.537869256196867,2.023395396859157,0.04145355958020401,1.4055925001648084,0.04145355958020401,1.4055925001648084,-0.05706726441431089,0.0404559825045068,-0.0007461640724436722,-0.02530066500296655,0.1872530416033125,0.13274695839668751,0.4691225812245901,0.1872530416033125,0.13274695839668751,0.4691225812245901,0.21347796734673424,0.02595238738290124,-0.030124727718704475,0.007429475455349714,0.24360269506543872,0.018522911927551525,0.21347796734673424,0.02595238738290124,0.21347796734673424,0.02595238738290124,1,1,1,1,,PREPARE
S3_ample_prepare_i0,1.5,plan_generated,1,1,,7,0.12243420002050698,hold_and_refine,1.5,166.78789856280108,166.78789856280108,4.5,0.7006401667343454,9.09309991223223,1.9923788209476596,-0.004379828161002603,1.1099631840680422,-0.004379828161002603,1.1099631840680422,-0.04837370693545941,0.03391413715130355,7.883690689804686e-05,-0.01997933731322476,0.18811510243269453,0.13188489756730548,0.462801234972883,0.18811510243269453,0.13188489756730548,0.462801234972883,0.1882631424957199,0.03271216820287742,-0.02521482485101434,0.006759780819976184,0.21347796734673424,0.02595238738290124,0.1882631424957199,0.03271216820287742,0.1882631424957199,0.03271216820287742,1,1,1,1,,EXECUTE
S3_ample_prepare_i0,2.0,plan_generated,1,1,,7,0.11049370002001524,executing_replan,1.5,166.65124754975568,166.65124754975568,4.5,0.04145956849956178,8.433187805222115,1.9918339094300672,-859.1442338086241,0.8517577277258316,-4.0,0.8517577277258316,-0.040965152458688404,0.028319970337934302,0.072,-0.015331639099064967,0.18920149460165608,0.13079850539834392,0.46120337588120747,0.18920149460165608,0.13079850539834392,0.46120337588120747,0.2028392505538971,0.03894463647668907,0.01457610805817719,0.006232468273811645,0.1882631424957199,0.03271216820287742,0.2028392505538971,0.03894463647668907,0.2028392505538971,0.03894463647668907,1,1,1,1,,EXECUTE
S3_ample_prepare_i0,2.5,plan_generated,1,0,empty_action_set,7,0.0876012000371702,executing_replan;state_update_rejected,1.5,166.65124754975568,166.65124754975568,4.5,-0.3885733787479353,7.997493760162155,1.891482248338309,-826.7228571361625,0.6303317928407628,-4.0,0.6303317928407628,-0.04355857741865331,0.029611961123038138,0.072,-0.01134597227113373,0.1904966814755228,0.12950331852447722,0.4643373765640424,0.1904966814755228,0.12950331852447722,0.4643373765640424,0.2028392505538971,0.03894463647668907,0.0,0.0,0.2028392505538971,0.03894463647668907,0.21604576559180094,0.04776607381082776,0.2028392505538971,0.03894463647668907,0,0,1,1,,EXECUTE
S3_ample_prepare_i0,3.0,plan_generated,1,0,empty_action_set,7,0.08905830001458526,executing_replan;state_update_rejected,1.5,166.65124754975568,166.65124754975568,4.5,-0.31050893608781394,8.079089366375268,1.657449578173717,-687.197748940103,0.43295004629182104,-4.0,0.43295004629182104,-0.044235064392787,0.02949876918333424,0.072,-0.007793100833252778,0.19197727717599672,0.1280227228240033,0.4679120248272864,0.19197727717599672,0.1280227228240033,0.4679120248272864,0.2028392505538971,0.03894463647668907,0.0,0.0,0.2028392505538971,0.03894463647668907,0.2157075221047341,0.049485913559916286,0.2028392505538971,0.03894463647668907,0,0,1,1,,EXECUTE
S3_ample_prepare_i0,3.5,plan_generated,1,0,empty_action_set,7,0.06122600001981482,executing_replan;state_update_rejected,1.5,166.65124754975568,166.65124754975568,4.499999999999999,-0.08984870175439141,8.309730873731507,1.9918339094300672,-523.3905789083462,0.26680077741693065,-4.0,0.26680077741693065,-0.044363325098357866,0.028959534137690007,0.072,-0.004802413993504751,0.19361307209491876,0.12638692790508124,0.4653039977345778,0.19361307209491876,0.12638692790508124,0.4653039977345778,0.2028392505538971,0.03894463647668907,0.0,0.0,0.2028392505538971,0.03894463647668907,0.21564339175194866,0.05071163945696818,0.2028392505538971,0.03894463647668907,0,0,1,1,,EXECUTE
S3_ample_prepare_i0,4.0,plan_generated,1,0,empty_action_set,7,0.05003639997448772,executing_replan;state_update_rejected,1.5,166.65124754975568,166.65124754975568,4.499999999999997,-0.08984870175439141,8.309730873731507,1.9918339094300672,-409.55952061961773,0.13110672795843858,-4.0,0.13110672795843858,-0.04418386602734672,0.02818317833374768,0.072,-0.0023599211032518945,0.1953767388675086,0.12462326113249142,0.4592384339111832,0.1953767388675086,0.12462326113249142,0.4592384339111832,0.2028392505538971,0.03894463647668907,0.0,0.0,0.2028392505538971,0.03894463647668907,0.21573312128745425,0.05154470800012345,0.2028392505538971,0.03894463647668907,0,0,1,1,,EXECUTE
P_ample_none_i1,0.0,plan_generated,1,1,,102,0.2094243000028655,new_joint_plan,2.5,168.46562499999982,168.46562499999982,5.5,1.1026562500000212,6.9341164469359,1.2389227471152229,-1.5368073171735923,4.921245778437342,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.4716269602267917,0.0,0.0,0.0,0.3333333333333333,0.6166666666666666,0.0,-0.050000000000000044,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6166666666666666,1,1,0,0,,PREPARE
P_ample_none_i1,0.5,plan_generated,1,1,,7,0.2097032000310719,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.7597187500000313,7.621266726891929,1.2571238303810381,0.398459120238699,4.977553231309995,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.46080314900439656,0.0,0.0,0.0,0.3333333333333333,0.5666666666666665,0.0,-0.050000000000000044,0.3333333333333333,0.6166666666666666,0.3333333333333333,0.6166666666666666,0.3333333333333333,0.5666666666666665,1,1,0,0,,PREPARE
P_ample_none_i1,1.0,plan_generated,1,1,,7,0.17254270002013072,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.514500000000031,7.6630000000000225,1.2792176111377906,2.31402873480437,4.449278932536963,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.43903814252646167,0.0,0.0,0.0,0.3333333333333333,0.5166666666666665,0.0,-0.050000000000000044,0.3333333333333333,0.5666666666666665,0.3333333333333333,0.5666666666666665,0.3333333333333333,0.5166666666666665,1,1,0,0,,PREPARE
P_ample_none_i1,1.5,plan_generated,1,1,,7,0.16357600002083927,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.38865625000003234,7.589218750000026,1.3014919741775006,1.9921036625353543,3.6513895527788818,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.4117415134766525,0.0,0.0,0.0,0.3333333333333333,0.4666666666666665,0.0,-0.04999999999999999,0.3333333333333333,0.5166666666666665,0.3333333333333333,0.5166666666666665,0.3333333333333333,0.4666666666666665,1,1,0,0,,PREPARE
P_ample_none_i1,2.0,plan_generated,1,1,,7,0.17447120003635064,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.3446875000000418,7.571062500000036,1.3270792985071287,1.6694849547740414,2.9330665277897254,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.3818087848761559,0.0,0.0,0.0,0.3333333333333333,0.4166666666666665,0.0,-0.04999999999999999,0.3333333333333333,0.4666666666666665,0.3333333333333333,0.4666666666666665,0.3333333333333333,0.4166666666666665,1,1,0,0,,PREPARE
P_ample_none_i1,2.5,plan_generated,1,1,,7,0.13054889999330044,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.3446875000000418,7.571062500000036,1.3499999999999996,1.345922806935982,2.2945127636266265,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.35171870119806503,0.0,0.0,0.0,0.3333333333333333,0.36666666666666653,0.0,-0.04999999999999999,0.3333333333333333,0.4166666666666665,0.3333333333333333,0.4166666666666665,0.3333333333333333,0.36666666666666653,1,1,0,0,,EXECUTE
P_ample_none_i1,3.0,plan_generated,1,1,,7,0.11370300000999123,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,2.071968750000045,9.10540625000004,1.373914726039072,1.043198699074548,1.7346407912850208,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.32342250712477805,0.0,0.0,0.0,0.3333333333333333,0.31666666666666654,0.0,-0.04999999999999999,0.3333333333333333,0.36666666666666653,0.3333333333333333,0.36666666666666653,0.3333333333333333,0.31666666666666654,1,1,0,0,,EXECUTE
P_ample_none_i1,3.5,plan_generated,1,1,,7,0.09168679994763806,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,3.779875000000014,10.57676090799701,1.3954833855337687,0.7779691391315005,1.2532124577904005,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.29819886534449436,0.0,0.0,0.0,0.3333333333333333,0.26666666666666655,0.0,-0.04999999999999999,0.3333333333333333,0.31666666666666654,0.3333333333333333,0.31666666666666654,0.3333333333333333,0.26666666666666655,1,1,0,0,,EXECUTE
P_ample_none_i1,4.0,plan_generated,1,1,,7,0.07946019998053089,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,3.9947856147868883,10.825091382398153,1.4096667168856152,0.5502342546102691,0.850002007905444,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.27667834251867607,0.0,0.0,0.0,0.3333333333333333,0.21666666666666656,0.0,-0.04999999999999999,0.3333333333333333,0.26666666666666655,0.3333333333333333,0.26666666666666655,0.3333333333333333,0.21666666666666656,1,1,0,0,,EXECUTE
P_ample_none_i1,4.5,plan_generated,1,1,,7,0.06740549998357892,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.499999999999999,4.112640262172111,11.00294035085646,1.4225241662456287,0.359994337135734,0.5237265253506985,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.25897074984225243,0.0,0.0,0.0,0.3333333333333333,0.16666666666666657,0.0,-0.04999999999999999,0.3333333333333333,0.21666666666666656,0.3333333333333333,0.21666666666666656,0.3333333333333333,0.16666666666666657,1,1,0,0,,EXECUTE
P_ample_none_i1,5.0,plan_generated,1,1,,7,0.0445546000264585,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.499999999999997,4.18751607044273,11.113558644021946,1.4299671129801474,0.20724954970172021,0.27392607034499417,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.244830313917781,0.0,0.0,0.0,0.3333333333333333,0.11666666666666657,0.0,-0.05,0.3333333333333333,0.16666666666666657,0.3333333333333333,0.16666666666666657,0.3333333333333333,0.11666666666666657,1,1,0,0,,EXECUTE
P_ample_none_i2,0.0,plan_generated,1,1,,102,0.17351190000772476,new_joint_plan,1.5,162.6406249999999,162.6406249999999,4.5,0.8122812499999812,8.499343749999976,1.4912937675894655,0.8675530047083726,3.531927840569847,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.5783916064388326,0.0,0.0,0.0,0.3333333333333333,0.2833333333333333,0.0,-0.04999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2833333333333333,1,1,0,0,,PREPARE
P_ample_none_i2,0.5,plan_generated,1,1,,7,0.14564569998765364,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,0.6864374999999825,8.42556249999998,1.5504799247912464,0.851019020556796,3.280846220999277,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.549681295156941,0.0,0.0,0.0,0.3333333333333333,0.23333333333333334,0.0,-0.04999999999999999,0.3333333333333333,0.2833333333333333,0.3333333333333333,0.2833333333333333,0.3333333333333333,0.23333333333333334,1,1,0,0,,PREPARE
P_ample_none_i2,1.0,plan_generated,1,1,,7,0.1480777999968268,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,0.6424687499999635,8.407406249999962,1.6038697445418888,0.7692484675267899,2.5903223674955296,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.5171940578206313,0.0,0.0,0.0,0.3333333333333333,0.18333333333333335,0.0,-0.04999999999999999,0.3333333333333333,0.23333333333333334,0.3333333333333333,0.23333333333333334,0.3333333333333333,0.18333333333333335,1,1,0,0,,PREPARE
P_ample_none_i2,1.5,plan_generated,1,1,,7,0.13526059995638207,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,0.6424687499999635,8.407406249999962,1.6536212354070723,0.6826497690493173,1.9849826710365708,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.4853793590926768,0.0,0.0,0.0,0.3333333333333333,0.13333333333333336,0.0,-0.04999999999999999,0.3333333333333333,0.18333333333333335,0.3333333333333333,0.18333333333333335,0.3333333333333333,0.13333333333333336,1,1,0,0,,EXECUTE
P_ample_none_i2,2.0,plan_generated,1,1,,7,0.10678100003860891,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,2.7403749999999585,10.434874999999959,1.7023945195565897,0.5858245462289581,1.4626310110663834,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.4551804972782639,0.0,0.0,0.0,0.3333333333333333,0.08333333333333336,0.0,-0.05,0.3333333333333333,0.13333333333333336,0.3333333333333333,0.13333333333333336,0.3333333333333333,0.08333333333333336,1,1,0,0,,EXECUTE
P_ample_none_i2,2.5,plan_generated,1,1,,7,0.10213610000209883,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,4.2286314154855,12.29421874999991,1.7401647073697852,0.485534818890614,1.0206933784195265,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.4273762834051739,0.0,0.0,0.0,0.3333333333333333,0.033333333333333354,0.0,-0.05,0.3333333333333333,0.08333333333333336,0.3333333333333333,0.08333333333333336,0.3333333333333333,0.033333333333333354,1,1,0,0,,EXECUTE
P_ample_none_i2,3.0,plan_generated,1,1,,7,0.10508469998603687,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,4.2286314154855,12.595743283291863,1.764512567194487,0.3850823869272392,0.6632176486866601,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.4025028805635934,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.033333333333333354,0.3333333333333333,0.033333333333333354,0.3333333333333333,0.033333333333333354,0.3333333333333333,0.0,1,1,0,0,,EXECUTE
P_ample_none_i2,3.5,plan_generated,1,1,,7,0.0716466000303626,hold_and_refine,1.5,162.71440624999988,162.71440624999988,4.499999999999999,4.200897980194744,12.558227562828716,1.7583478062084419,0.28002699414652227,0.3889614827251575,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.3806029383451015,0.0,0.0,0.0,0.2833333333333333,0.0,-0.04999999999999999,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2833333333333333,0.0,1,1,0,0,,EXECUTE
P_ample_none_i2,4.0,plan_generated,1,1,,7,0.05574219999834895,hold_and_refine,1.5,162.7325624999999,162.7325624999999,4.499999999999997,4.203228528347109,12.55143687578349,1.7577501554120734,0.13818379572289655,0.19223417544551924,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.36157750382316406,0.0,0.0,0.0,0.23333333333333334,0.0,-0.04999999999999999,0.0,0.2833333333333333,0.0,0.2833333333333333,0.0,0.23333333333333334,0.0,1,1,0,0,,EXECUTE
P_ample_prepare_i1,0.0,plan_generated,1,1,,102,0.2391690999502316,new_joint_plan,2.5,168.46562499999982,168.46562499999982,5.5,1.1026562500000212,6.9341164469359,1.2389227471152229,-1.5368073171735923,4.921245778437342,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.4716269602267917,0.0,0.0,0.0,0.3333333333333333,0.6166666666666666,0.0,-0.050000000000000044,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6166666666666666,1,1,0,0,,PREPARE
P_ample_prepare_i1,0.5,plan_generated,1,1,,7,0.18133300001500174,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.7597187500000313,7.621266726891929,1.2571238303810381,0.398459120238699,4.977553231309995,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.46080314900439656,0.0,0.0,0.0,0.3333333333333333,0.5666666666666665,0.0,-0.050000000000000044,0.3333333333333333,0.6166666666666666,0.3333333333333333,0.6166666666666666,0.3333333333333333,0.5666666666666665,1,1,0,0,,PREPARE
P_ample_prepare_i1,1.0,plan_generated,1,1,,7,0.19866300001740456,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.514500000000031,7.6630000000000225,1.2792176111377906,2.31402873480437,4.449278932536963,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.43903814252646167,0.0,0.0,0.0,0.3333333333333333,0.5166666666666665,0.0,-0.050000000000000044,0.3333333333333333,0.5666666666666665,0.3333333333333333,0.5666666666666665,0.3333333333333333,0.5166666666666665,1,1,0,0,,PREPARE
P_ample_prepare_i1,1.5,plan_generated,1,1,,7,0.18286479997914284,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.38865625000003234,7.589218750000026,1.3014919741775177,1.9921036483747971,3.6513895527788818,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.4119329668130679,0.0,0.0,0.0,0.3333333333333333,0.4666666666666665,0.0,-0.04999999999999999,0.3333333333333333,0.5166666666666665,0.3333333333333333,0.5166666666666665,0.3333333333333333,0.4666666666666665,1,1,0,0,,PREPARE
P_ample_prepare_i1,2.0,plan_generated,1,1,,7,0.16815979999955744,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.3446875000000418,7.571062500000036,1.3270792985072004,1.6694848872828154,2.9330665277897254,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.3850277434803289,0.0,0.0,0.0,0.3333333333333333,0.4166666666666665,0.0,-0.04999999999999999,0.3333333333333333,0.4666666666666665,0.3333333333333333,0.4666666666666665,0.3333333333333333,0.4166666666666665,1,1,0,0,,PREPARE
P_ample_prepare_i1,2.5,plan_generated,1,1,,7,0.15621439996175468,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,0.3446875000000418,7.571062500000036,1.3499999999999996,1.3459227173497148,2.2945127636266176,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.3601297106343918,0.0,0.0,0.0,0.3333333333333333,0.36666666666666653,0.0,-0.04999999999999999,0.3333333333333333,0.4166666666666665,0.3333333333333333,0.4166666666666665,0.3333333333333333,0.36666666666666653,1,1,0,0,,EXECUTE
P_ample_prepare_i1,3.0,plan_generated,1,1,,7,0.11169910000171512,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,2.071968750000045,9.10540625000004,1.373914726039081,1.0431986203807233,1.734640791285003,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.3355142025834696,0.0,0.0,0.0,0.3333333333333333,0.31666666666666654,0.0,-0.04999999999999999,0.3333333333333333,0.36666666666666653,0.3333333333333333,0.36666666666666653,0.3333333333333333,0.31666666666666654,1,1,0,0,,EXECUTE
P_ample_prepare_i1,3.5,plan_generated,1,1,,7,0.10270029999082908,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,3.779875000000014,10.57676090799701,1.3954833855337687,0.7779690784755047,1.253212457790405,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.30981666657076357,0.0,0.0,0.0,0.3333333333333333,0.26666666666666655,0.0,-0.04999999999999999,0.3333333333333333,0.31666666666666654,0.3333333333333333,0.31666666666666654,0.3333333333333333,0.26666666666666655,1,1,0,0,,EXECUTE
P_ample_prepare_i1,4.0,plan_generated,1,1,,7,0.08459129999391735,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.5,3.994785614786892,10.825091382398153,1.4096667168856152,0.5502341972803061,0.8500020079054484,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.28638471465309767,0.0,0.0,0.0,0.3333333333333333,0.21666666666666656,0.0,-0.04999999999999999,0.3333333333333333,0.26666666666666655,0.3333333333333333,0.26666666666666655,0.3333333333333333,0.21666666666666656,1,1,0,0,,EXECUTE
P_ample_prepare_i1,4.5,plan_generated,1,1,,7,0.07371289998991415,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.499999999999999,4.112640262172113,11.00294035085646,1.4225241662456287,0.35999428254348326,0.5237265253507007,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.2667531441406209,0.0,0.0,0.0,0.3333333333333333,0.16666666666666657,0.0,-0.04999999999999999,0.3333333333333333,0.21666666666666656,0.3333333333333333,0.21666666666666656,0.3333333333333333,0.16666666666666657,1,1,0,0,,EXECUTE
P_ample_prepare_i1,5.0,plan_generated,1,1,,7,0.05492269998649135,hold_and_refine,2.5,168.46562499999982,168.46562499999982,5.499999999999997,4.187516070442732,11.113558644021946,1.4299671129801474,0.20724949727755076,0.2739260703449986,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.25090356681000114,0.0,0.0,0.0,0.3333333333333333,0.11666666666666657,0.0,-0.05,0.3333333333333333,0.16666666666666657,0.3333333333333333,0.16666666666666657,0.3333333333333333,0.11666666666666657,1,1,0,0,,EXECUTE
P_ample_prepare_i2,0.0,plan_generated,1,1,,102,0.20128089998615906,new_joint_plan,1.5,162.6406249999999,162.6406249999999,4.5,0.8122812499999812,8.499343749999976,1.4912937675894655,0.8675530047083726,3.531927840569847,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.5783916064388326,0.0,0.0,0.0,0.3333333333333333,0.2833333333333333,0.0,-0.04999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2833333333333333,1,1,0,0,,PREPARE
P_ample_prepare_i2,0.5,plan_generated,1,1,,7,0.1493128999718465,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,0.6864374999999825,8.42556249999998,1.5504799247912464,0.851019020556796,3.280846220999277,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.549681295156941,0.0,0.0,0.0,0.3333333333333333,0.23333333333333334,0.0,-0.04999999999999999,0.3333333333333333,0.2833333333333333,0.3333333333333333,0.2833333333333333,0.3333333333333333,0.23333333333333334,1,1,0,0,,PREPARE
P_ample_prepare_i2,1.0,plan_generated,1,1,,7,0.1792297000065446,hold_and_refine,1.5,162.6406249999999,162.6406249999999,4.5,0.6424687499999635,8.407406249999962,1.6038697445418888,0.7692484675267899,2.5903223674955296,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.5171940578206313,0.0,0.0,0.0,0.3333333333333333,0.18333333333333335,0.0,-0.04999999999999999,0.3333333333333333,0.23333333333333334,0.3333333333333333,0.23333333333333334,0.3333333333333333,0.18333333333333335,1,1,0,0,,PREPARE
