run_id,method,ablation,scenario,disturbance,init_variant,vehicle,speed_deficit_distance_m,speed_deficit_integral_m_s,accel_squared_integral,abs_jerk_integral,abs_nominal_actual_difference_integral,safety_correction_count,safety_correction_abs_integral,action_saturation_count,safety_recheck_violation_count,distance_m,min_net_gap_m,min_FR_gap_m,min_RB_gap_m,min_MF_gap_m,min_MR_gap_m,prepare_speed_deficit_distance_m,execute_speed_deficit_distance_m,success_release_speed_deficit_distance_m,failure_handling_speed_deficit_distance_m,prepare_distance_m,execute_distance_m,success_release_distance_m,failure_handling_distance_m
C_ample_prepare_i2,C,,ample,prepare,2,R,38.269406940128164,38.269406940128164,61.72290757874515,14.052211285357163,81.64806560345494,45.0,14.74876269514505,90.0,75.0,255.01925713162547,4.035892819748551,27.06300154552134,8.553376044291934,nan,4.035892819748551,0.312316708749284,0.6653302198984589,37.29176001148042,0.0,30.415443455022285,53.40768285223416,171.19613082436902,0.0
C_ample_prepare_i2,C,,ample,prepare,2,F,1.1544896481720748,1.1544896481720748,1.4874506612792644,5.193971383454953,1.1736736003854564,0.0,0.0,32.0,75.0,287.2780981441187,7.217765923675171,27.06300154552134,nan,7.217765923675171,nan,0.008169127461053981,1.081485631588193,0.06483488912282824,0.0,31.020216564323647,52.921338727523846,203.3365428522712,0.0
C_ample_prepare_i2,C,,ample,prepare,2,B,38.03803071647377,38.03803071647377,22.644513125206647,8.59780803672294,0.0073672113606861635,0.0,0.0,2.0,75.0,251.75561192237393,8.553376044291934,nan,8.553376044291934,nan,nan,0.1820618899573571,0.0,37.85596882651642,0.0,30.47549354239389,54.902369963901435,166.3777484160786,0.0
C_collaborative_none_i0,C,,collaborative,none,0,M,0.6454040514475023,0.6454040514475023,3.498160269066476,4.412446607046554,0.48547391304523074,0.0,0.0,20.0,0.0,295.4287058243406,nan,nan,nan,nan,nan,0.09622656526826194,0.0,0.0,0.5491774861792403,94.36917524468495,0.0,0.0,201.05953057965567
C_collaborative_none_i0,C,,collaborative,none,0,R,0.20467621838209565,0.20467621838209565,0.0015046701834080785,0.07346041592124089,0.0,0.0,0.0,0.0,0.0,287.80012568175044,16.423928263043944,21.2,16.423928263043944,nan,nan,0.14966729389323272,0.0,0.0,0.05500892448886303,86.24941328972659,0.0,0.0,201.55071239202385
C_collaborative_none_i0,C,,collaborative,none,0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.99999999999784,21.2,21.2,nan,nan,nan,0.0,0.0,0.0,0.0,86.40000000000055,0.0,0.0,201.5999999999973
C_collaborative_none_i0,C,,collaborative,none,0,B,0.0,0.0,0.05702142359936925,0.5128570189109019,0.006140323602705587,0.0,0.0,1.0,0.0,292.5761974187065,16.423928263043944,nan,16.423928263043944,nan,nan,0.0,0.0,0.0,0.0,87.74932086204782,0.0,0.0,204.82687655665868
C_collaborative_none_i1,C,,collaborative,none,1,M,0.0,0.0,4.226414595761676,4.868859316097058,0.9271517088680858,0.0,0.0,26.0,0.0,299.21831421066867,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,97.09770201139705,0.0,0.0,202.12061219927162
C_collaborative_none_i1,C,,collaborative,none,1,R,0.3300878976343679,0.3300878976343679,0.03802311373657618,0.4539125344541088,0.0037499999999999647,0.0,0.0,1.0,0.0,287.80022119116546,16.429879068884087,21.07816969833075,16.429879068884087,nan,nan,0.23546286471062258,0.0,0.0,0.09462503292374544,86.28479699344254,0.0,0.0,201.51542419772292
C_collaborative_none_i1,C,,collaborative,none,1,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.99999999999784,21.07816969833075,21.07816969833075,nan,nan,nan,0.0,0.0,0.0,0.0,86.40000000000055,0.0,0.0,201.5999999999973
C_collaborative_none_i1,C,,collaborative,none,1,B,0.0,0.0,0.06442964862763574,0.5902119188134725,0.010617565247425402,0.0,0.0,2.0,0.0,292.5703421222814,16.429879068884087,nan,16.429879068884087,nan,nan,0.0,0.0,0.0,0.0,87.78311751424027,0.0,0.0,204.7872246080411
C_collaborative_none_i2,C,,collaborative,none,2,M,1.1805992739625606,1.1805992739625606,4.210971771730159,4.931502336610506,0.6466331524409629,0.0,0.0,23.0,0.0,295.18604651838183,nan,nan,nan,nan,nan,0.23195752742117598,0.0,0.0,0.948641746541385,95.42000159774625,0.0,0.0,199.76604492063558
C_collaborative_none_i2,C,,collaborative,none,2,R,3.2762676941163513,3.2762676941163513,0.24438151095087388,1.8034132928970315,0.050676984961000274,0.0,0.0,4.0,0.0,284.8016305442635,16.387393392902208,18.229843749999997,16.387393392902208,nan,nan,2.4791272188466342,0.0,0.0,0.797140475269717,84.8230848417513,0.0,0.0,199.9785457025122
C_collaborative_none_i2,C,,collaborative,none,2,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.9999999999979,18.229843749999997,18.229843749999997,nan,nan,nan,0.0,0.0,0.0,0.0,87.30000000000055,0.0,0.0,200.69999999999735
C_collaborative_none_i2,C,,collaborative,none,2,B,0.21264647430525888,0.21264647430525888,0.08894670391812501,0.7297073101021113,0.005713985776106778,0.0,0.0,1.0,0.0,290.1142371513613,16.387393392902208,nan,16.387393392902208,nan,nan,0.21264647430525888,0.0,0.0,0.0,87.31022569513974,0.0,0.0,202.80401145622156
C_collaborative_prepare_i0,C,,collaborative,prepare,0,M,1.6392550833827215,1.6392550833827215,4.5903139572046925,5.254389969762839,0.5703942218727233,0.0,0.0,22.0,0.0,293.79659456719924,nan,nan,nan,nan,nan,0.5005064920339688,0.0,0.0,1.1387485913487525,94.21597177408367,0.0,0.0,199.58062279311557
C_collaborative_prepare_i0,C,,collaborative,prepare,0,R,1.6764722568595858,1.6764722568595858,0.5010521898651331,1.8631434823147843,0.0,0.0,0.0,0.0,0.0,286.5051351944317,16.263483995490343,20.782097903428603,16.263483995490343,nan,nan,1.4669078680351717,0.0,0.0,0.20956438882441442,85.82623889884286,0.0,0.0,200.67889629558886
C_collaborative_prepare_i0,C,,collaborative,prepare,0,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,0.0,0.0,29.0,0.0,286.70278894179626,20.782097903428603,20.782097903428603,nan,nan,nan,1.2348546121087627,0.0,0.0,0.06235636364031942,86.06382023270945,0.0,0.0,200.6389687090868
C_collaborative_prepare_i0,C,,collaborative,prepare,0,B,0.0,0.0,0.08753582997112332,0.9842545995020315,0.006140323602705587,0.0,0.0,1.0,0.0,291.4416511989414,16.263483995490343,nan,16.263483995490343,nan,nan,0.0,0.0,0.0,0.0,88.16183523333484,0.0,0.0,203.27981596560653
C_collaborative_prepare_i1,C,,collaborative,prepare,1,M,0.12409402750007535,0.12409402750007535,4.514630219345979,5.438802811757457,0.9790641462145178,0.0,0.0,26.0,0.0,297.5439817582582,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.12409402750007535,97.8677278541588,0.0,0.0,199.6762539040994
C_collaborative_prepare_i1,C,,collaborative,prepare,1,R,1.7950203001036986,1.7950203001036986,0.5853451775877119,2.112480704231271,0.0037499999999999647,0.0,0.0,1.0,0.0,286.5052306600312,16.273655206850048,20.68052194862683,16.273655206850048,nan,nan,1.5690503829095652,0.0,0.0,0.22596991719413376,86.74558559986502,0.0,0.0,199.75964506016618
C_collaborative_prepare_i1,C,,collaborative,prepare,1,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,0.0,0.0,29.0,0.0,286.70278894179626,20.68052194862683,20.68052194862683,nan,nan,nan,1.2375049224728207,0.0,0.0,0.05970605327626136,86.96122624144061,0.0,0.0,199.74156270035564
C_collaborative_prepare_i1,C,,collaborative,prepare,1,B,0.0,0.0,0.10394599714990564,1.0987924703064622,0.010617565247425402,0.0,0.0,2.0,0.0,291.43157545318115,16.273655206850048,nan,16.273655206850048,nan,nan,0.0,0.0,0.0,0.0,89.09478792106299,0.0,0.0,202.33678753211817
C_collaborative_prepare_i2,C,,collaborative,prepare,2,M,2.2597850415146854,2.2597850415146854,5.413793263525218,5.858033601395968,0.7473683801726515,0.0,0.0,24.0,0.0,293.51297821503687,nan,nan,nan,nan,nan,0.7087890479622595,0.0,0.0,1.5509959935524231,95.23870910459615,0.0,0.0,198.2742691104407
C_collaborative_prepare_i2,C,,collaborative,prepare,2,R,4.6805245917041045,4.6805245917041045,1.110961915698091,3.461105481482483,0.050676984961000274,0.0,0.0,4.0,0.0,283.5066282392525,16.270594272328264,18.229843749999997,16.270594272328264,nan,nan,3.826066633364482,0.0,0.0,0.8544579583396252,84.3706862503204,0.0,0.0,199.1359419889321
C_collaborative_prepare_i2,C,,collaborative,prepare,2,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,0.0,0.0,29.0,0.0,286.70278894179614,18.229843749999997,18.229843749999997,nan,nan,nan,1.2375049224728207,0.0,0.0,0.05970605327626136,86.96122624144061,0.0,0.0,199.74156270035553
C_collaborative_prepare_i2,C,,collaborative,prepare,2,B,0.9128180080382927,0.9128180080382927,0.18633773931519151,1.2671398946727606,0.005713985776106778,0.0,0.0,1.0,0.0,288.93603396692424,16.270594272328264,nan,16.270594272328264,nan,nan,0.6016735547610119,0.0,0.0,0.31114445327728085,87.65567728306507,0.0,0.0,201.28035668385917
C_short_window_none_i0,C,,short_window,none,0,M,3.8985173061807834,3.8985173061807834,5.255491859184735,5.338200943783631,0.6576123023471973,0.0,0.0,23.0,0.0,288.95171779556574,nan,nan,nan,nan,nan,1.678828110002376,0.0,0.0,2.219689196178407,92.23454959509394,0.0,0.0,196.7171682004718
C_short_window_none_i0,C,,short_window,none,0,R,8.590627976330657,8.590627976330657,2.5859367762562924,3.0560495331478035,0.06336389073520302,0.0,0.0,6.0,0.0,279.80406255703315,12.984847962629427,12.984847962629427,14.73327991653839,nan,nan,5.6955092096715045,0.0,0.0,2.89511876665915,83.57848798288288,0.0,0.0,196.22557457415027
C_short_window_none_i0,C,,short_window,none,0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.99999999999795,12.984847962629427,12.984847962629427,nan,nan,nan,0.0,0.0,0.0,0.0,89.10000000000056,0.0,0.0,198.8999999999974
C_short_window_none_i0,C,,short_window,none,0,B,4.784917310023492,4.784917310023492,0.7125707561304974,2.0834916674255064,0.014562844756416931,0.0,0.0,2.0,0.0,283.9097920043997,14.73327991653839,nan,14.73327991653839,nan,nan,1.6716395751709403,0.0,0.0,3.113277734852558,87.64591899851686,0.0,0.0,196.26387300588286
C_short_window_none_i1,C,,short_window,none,1,M,1.5465791281662835,1.5465791281662835,3.608045922357076,5.708036679514228,0.7823427299918847,0.0,0.0,26.0,0.0,292.58571053741673,nan,nan,nan,nan,nan,0.3185792179751763,0.0,0.0,1.227999910191107,95.79540810962152,0.0,0.0,196.7903024277952
