run_id,t_s,method,ablation,scenario,disturbance,init_variant,vehicle,s_m,y_m,v_mps,a_mps2,q,qdot_nominal_s-1,qdot_base_s-1,qdot_space_s-1,qdot_partner_s-1,qdot_clipped_s-1,K_to_partner_s-1,W_to_partner,z_self,z_other,g_FR_m,target_gap_physical_m,target_gap_process_m,gap_error_m,lower_m,upper_m,interval_width_m,s_ref_m,s_ref_dot_mps,s_ref_ddot_mps2,reference_kind,target_time_s,merge_progress,task_phase,a_nom_mps2,a_safety_target_mps2,a_actual_mps2,jerk_mps3,nominal_actual_difference_mps2,safety_correction_mps2,safety_correction_applied,action_saturation_applied,action_correction_reason,F_disturbance_mps2,final_state
D_ample_none_i0,12.1,D,,ample,none,0,M,305.08506218022274,0.0,17.999783487965185,0.00019220389513456836,1.0,0.0,0.0,0.031136261866089397,0.0,0.0,0.0,0.0,0.0,0.0,30.201590856058328,30.2,30.2,0.001590856058328427,296.5036313506222,305.30542688634193,8.801795535719748,,17.999987285201428,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.00018403522959236084,0.00018403522959236084,0.00018403522959236084,-0.0001633733108441504,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.1,D,,ample,none,0,R,283.40376025107145,0.0,17.999631713002,0.001130755959487999,1.0,0.0,0.0,3.181712116656854e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.201590856058328,30.2,30.2,0.001590856058328427,296.5036313506222,305.30542688634193,8.801795535719748,,17.999987285201428,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.0010826278419970947,0.0010826278419970947,0.0010826278419970947,-0.0009625623498180861,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.1,D,,ample,none,0,F,318.4053511071298,0.0,18.000014364178334,-1.2751489904161416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201590856058328,30.2,30.2,0.001590856058328427,296.5036313506222,305.30542688634193,8.801795535719748,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-1.220955158380832e-05,-1.220955158380832e-05,-1.220955158380832e-05,1.0838766407061933e-05,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.1,D,,ample,none,0,B,260.5898494939421,0.0,18.310567187614275,-0.021394768978603835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201590856058328,30.2,30.2,0.001590856058328427,296.5036313506222,305.30542688634193,8.801795535719748,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-0.02135541864576403,-0.02135541864576403,-0.02135541864576403,0.0007870066567960965,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.15,D,,ample,none,0,M,305.98505158466503,0.0,17.999792689726664,0.00018403522959236084,1.0,0.0,0.0,0.031136185307583695,0.0,0.0,0.0,0.0,0.0,0.0,30.201608620070385,30.2,30.2,0.0016086200703853137,297.4036332355443,306.20542436867237,8.801791133128063,,18.0000070527546,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.00017621373233520644,0.00017621373233520644,0.00017621373233520644,-0.00015642994514308806,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.15,D,,ample,none,0,R,284.30374319000634,0.0,17.9996858443941,0.0010826278419970947,1.0,0.0,0.0,3.217240140770627e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.201608620070385,30.2,30.2,0.0016086200703853137,297.4036332355443,306.20542436867237,8.801791133128063,,18.0000070527546,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.0010357021376238152,0.0010357021376238152,0.0010357021376238152,-0.00093851408746559,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.15,D,,ample,none,0,F,319.30535181007673,0.0,18.000013753700756,-1.220955158380832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201608620070385,30.2,30.2,0.0016086200703853137,297.4036332355443,306.20542436867237,8.801791133128063,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-1.1690645642659092e-05,-1.1690645642659092e-05,-1.1690645642659092e-05,1.0378118822984548e-05,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.15,D,,ample,none,0,B,261.5053511590495,0.0,18.309499416681987,-0.02135541864576403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201608620070385,30.2,30.2,0.0016086200703853137,297.4036332355443,306.20542436867237,8.801791133128063,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-0.021316332029963598,-0.021316332029963598,-0.021316332029963598,0.0007817323160086431,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.2,D,,ample,none,0,M,306.88504143941856,0.0,17.99980150041328,0.00017621373233520644,1.0,0.0,0.0,0.031136104901889117,0.0,0.0,0.0,0.0,0.0,0.0,30.201623706294765,30.2,30.2,0.0016237062947652703,298.3036369471791,307.10542195800383,8.801785010824744,,18.000025809805653,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.00016872464871173776,0.00016872464871173776,0.00016872464871173776,-0.00014978167246937346,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.2,D,,ample,none,0,R,285.2037287768537,0.0,17.99973762950098,0.0010357021376238152,1.0,0.0,0.0,3.2474125895305405e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.201623706294765,30.2,30.2,0.0016237062947652703,298.3036369471791,307.10542195800383,8.801785010824744,,18.000025809805653,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.0009899704371900953,0.0009899704371900953,0.0009899704371900953,-0.000914634008674399,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.2,D,,ample,none,0,F,320.2053524831485,0.0,18.000013169168476,-1.1690645642659092e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201623706294765,30.2,30.2,0.0016237062947652703,298.3036369471791,307.10542195800383,8.801785010824744,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-1.1193793204355984e-05,-1.1193793204355984e-05,-1.1193793204355984e-05,9.937048766062162e-06,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.2,D,,ample,none,0,B,262.42079948446855,0.0,18.308433600080487,-0.021316332029963598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201623706294765,30.2,30.2,0.0016237062947652703,298.3036369471791,307.10542195800383,8.801785010824744,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-0.021277480731569803,-0.021277480731569803,-0.021277480731569803,0.0007770259678759051,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.25,D,,ample,none,0,M,307.785031725345,0.0,17.999809936645715,0.00016872464871173776,1.0,0.0,0.0,0.0311360208769039,0.0,0.0,0.0,0.0,0.0,0.0,30.201636231822828,30.2,30.2,0.0016362318228289041,299.20364239059984,308.0054196497886,8.801777259188782,,18.000043586763812,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.00016155385114249298,0.00016155385114249298,0.00016155385114249298,-0.0001434159513848956,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.25,D,,ample,none,0,R,286.1037168957918,0.0,17.99978712802284,0.0009899704371900953,1.0,0.0,0.0,3.272463645657808e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.201636231822828,30.2,30.2,0.0016362318228289041,299.20364239059984,308.0054196497886,8.801777259188782,,18.000043586763812,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.0009454234580201159,0.0009454234580201159,0.0009454234580201159,-0.0008909395833995876,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.25,D,,ample,none,0,F,321.10535312761465,0.0,18.000012609478816,-1.1193793204355984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201636231822828,30.2,30.2,0.0016362318228289041,299.20364239059984,308.0054196497886,8.801777259188782,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-1.071805699339734e-05,-1.071805699339734e-05,-1.071805699339734e-05,9.514724219172883e-06,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.25,D,,ample,none,0,B,263.3361945676217,0.0,18.30736972604391,-0.021277480731569803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201636231822828,30.2,30.2,0.0016362318228289041,299.20364239059984,308.0054196497886,8.801777259188782,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-0.02123883724431369,-0.02123883724431369,-0.02123883724431369,0.0007728697451222372,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.3,D,,ample,none,0,M,308.6850224241196,0.0,17.99981801433827,0.00016155385114249298,1.0,0.0,0.0,0.03113593345539682,0.0,0.0,0.0,0.0,0.0,0.0,30.201646310718683,30.2,30.2,0.0016463107186837078,300.10364947369084,308.9054174396726,8.801767965981753,,18.00006041356706,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.0001546878124701223,0.0001546878124701223,0.0001546878124701223,-0.00013732077344741367,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.3,D,,ample,none,0,R,287.0037074339723,0.0,17.99983439919574,0.0009454234580201159,1.0,0.0,0.0,3.2926214373674156e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.201646310718683,30.2,30.2,0.0016463107186837078,300.10364947369084,308.9054174396726,8.801767965981753,,18.00006041356706,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.0009020510964461437,0.0009020510964461437,0.0009020510964461437,-0.0008674472314794445,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.3,D,,ample,none,0,F,322.005353744691,0.0,18.000012073575967,-1.071805699339734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201646310718683,30.2,30.2,0.0016463107186837078,300.10364947369084,308.9054174396726,8.801767965981753,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-1.0262539571570528e-05,-1.0262539571570528e-05,-1.0262539571570528e-05,9.110348436536228e-06,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.3,D,,ample,none,0,B,264.2515365053774,0.0,18.306307784181694,-0.02123883724431369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201646310718683,30.2,30.2,0.0016463107186837078,300.10364947369084,308.9054174396726,8.801767965981753,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-0.02120037495182171,-0.02120037495182171,-0.02120037495182171,0.000769245849839631,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.35,D,,ample,none,0,M,309.58501351819626,0.0,17.999825748728895,0.0001546878124701223,1.0,0.0,0.0,0.031135842854922463,0.0,0.0,0.0,0.0,0.0,0.0,30.201654054045616,30.2,30.2,0.001654054045616249,301.00365810710866,309.80541532348644,8.80175721637778,,18.000076319674474,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.00014811358043900213,0.00014811358043900213,0.00014811358043900213,-0.0001314846406224034,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.35,D,,ample,none,0,R,287.90370028149596,0.0,17.999879501750563,0.0009020510964461437,1.0,0.0,0.0,3.308108091232498e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.201654054045616,30.2,30.2,0.001654054045616249,301.00365810710866,309.80541532348644,8.80175721637778,,18.000076319674474,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.000859842478495807,0.000859842478495807,0.000859842478495807,-0.0008441723590067339,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.35,D,,ample,none,0,F,322.9053543355416,0.0,18.00001156044899,-1.0262539571570528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201654054045616,30.2,30.2,0.001654054045616249,301.00365810710866,309.80541532348644,8.80175721637778,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-9.826381640820614e-06,-9.826381640820614e-06,-9.826381640820614e-06,8.72315861499829e-06,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.35,D,,ample,none,0,B,265.1668253941178,0.0,18.305247765434103,-0.02120037495182171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201654054045616,30.2,30.2,0.001654054045616249,301.00365810710866,309.80541532348644,8.80175721637778,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-0.02116206812315249,-0.02116206812315249,-0.02116206812315249,0.0007661365733843684,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.4,D,,ample,none,0,M,310.48500499077466,0.0,17.999833154407916,0.00014811358043900213,1.0,0.0,0.0,0.031135749287754796,0.0,0.0,0.0,0.0,0.0,0.0,30.201659569894513,30.2,30.2,0.0016595698945138793,301.90366820424265,310.7054132972383,8.801745092995645,,18.000091334059356,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.0001418187532710391,0.0001418187532710391,0.0001418187532710391,-0.0001258965433592607,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.4,D,,ample,none,0,R,288.80369533138656,0.0,17.999922493874486,0.000859842478495807,1.0,0.0,0.0,3.3191397890277585e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.201659569894513,30.2,30.2,0.0016595698945138793,301.90366820424265,310.7054132972383,8.801745092995645,,18.000091334059356,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.0008187860090083632,0.0008187860090083632,0.0008187860090083632,-0.000821129389748875,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.4,D,,ample,none,0,F,323.8053549012811,0.0,18.000011069129908,-9.826381640820614e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201659569894513,30.2,30.2,0.0016595698945138793,301.90366820424265,310.7054132972383,8.801745092995645,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-9.408760421614203e-06,-9.408760421614203e-06,-9.408760421614203e-06,8.352424384128219e-06,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.4,D,,ample,none,0,B,266.08206132980433,0.0,18.304189662027945,-0.02116206812315249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201659569894513,30.2,30.2,0.0016595698945138793,301.90366820424265,310.7054132972383,8.801745092995645,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-0.02112389190737526,-0.02112389190737526,-0.02112389190737526,0.0007635243155446059,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.45,D,,ample,none,0,M,311.3849968257685,0.0,17.99984024534558,0.0001418187532710391,1.0,0.0,0.0,0.03113565296082789,0.0,0.0,0.0,0.0,0.0,0.0,30.20166296341382,30.2,30.2,0.0016629634138212168,302.803679681174,311.60541135710565,8.801731675931649,,18.000105485203168,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.00013579145625612908,0.00013579145625612908,0.00013579145625612908,-0.0001205459402982002,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.45,D,,ample,none,0,R,289.7036924795628,0.0,17.999963433174937,0.0008187860090083632,1.0,0.0,0.0,3.325926827642434e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.20166296341382,30.2,30.2,0.0016629634138212168,302.803679681174,311.60541135710565,8.801731675931649,,18.000105485203168,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.0007788694190298884,0.0007788694190298884,0.0007788694190298884,-0.0007983317995694959,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.45,D,,ample,none,0,F,324.7053554429766,0.0,18.000010598691887,-9.408760421614203e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.20166296341382,30.2,30.2,0.0016629634138212168,302.803679681174,311.60541135710565,8.801731675931649,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-9.008888103778644e-06,-9.008888103778644e-06,-9.008888103778644e-06,7.997446356711173e-06,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.45,D,,ample,none,0,B,266.99724440804084,0.0,18.303133467432577,-0.02112389190737526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.20166296341382,30.2,30.2,0.0016629634138212168,302.803679681174,311.60541135710565,8.801731675931649,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-0.02108582232723511,-0.02108582232723511,-0.02108582232723511,0.0007613916028029882,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.5,D,,ample,none,0,M,312.2849890077751,0.0,17.999847034918393,0.00013579145625612908,1.0,0.0,0.0,0.031135554075694395,0.0,0.0,0.0,0.0,0.0,0.0,30.201664336841713,30.2,30.2,0.0016643368417135207,303.7036924566344,312.5054094994286,8.801717042794166,,18.00011880109017,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.00013002031936633072,0.00013002031936633072,0.00013002031936633072,-0.00011542273779596723,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.5,D,,ample,none,0,R,290.60369162480833,0.0,18.000002376645888,0.0007788694190298884,1.0,0.0,0.0,3.328673683427042e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.201664336841713,30.2,30.2,0.0016643368417135207,303.7036924566344,312.5054094994286,8.801717042794166,,18.00011880109017,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.0007400798119505225,0.0007400798119505225,0.0007400798119505225,-0.0007757921415873191,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.5,D,,ample,none,0,F,325.60535596165005,0.0,18.000010148247483,-9.008888103778644e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201664336841713,30.2,30.2,0.0016643368417135207,303.7036924566344,312.5054094994286,8.801717042794166,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-8.626010360757164e-06,-8.626010360757164e-06,-8.626010360757164e-06,7.657554860429607e-06,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.5,D,,ample,none,0,B,267.91237472413457,0.0,18.302079176316216,-0.02108582232723511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201664336841713,30.2,30.2,0.0016643368417135207,303.7036924566344,312.5054094994286,8.801717042794166,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-0.021047836271988647,-0.021047836271988647,-0.021047836271988647,0.0007597211049292785,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.55,D,,ample,none,0,M,313.1849815220464,0.0,17.99985353593436,0.00013002031936633072,1.0,0.0,0.0,0.03113545282849088,0.0,0.0,0.0,0.0,0.0,0.0,30.20166378953952,30.2,30.2,0.0016637895395206215,304.60370645196315,313.40540772070284,8.801701268739691,,18.00013130920293,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.00012449445579409968,0.00012449445579409968,0.00012449445579409968,-0.00011051727144462088,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.55,D,,ample,none,0,R,291.50369266874037,0.0,18.000039380636487,0.0007400798119505225,1.0,0.0,0.0,3.327579079041243e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.20166378953952,30.2,30.2,0.0016637895395206215,304.60370645196315,313.40540772070284,8.801701268739691,,18.00013130920293,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.000702403707869479,0.000702403707869479,0.000702403707869479,-0.0007535220816208706,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.55,D,,ample,none,0,F,326.5053564582799,0.0,18.000009716946966,-8.626010360757164e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.20166378953952,30.2,30.2,0.0016637895395206215,304.60370645196315,313.40540772070284,8.801701268739691,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-8.259404921240332e-06,-8.259404921240332e-06,-8.259404921240332e-06,7.332108790336647e-06,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.55,D,,ample,none,0,B,268.82745237315504,0.0,18.301026784502618,-0.021047836271988647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.20166378953952,30.2,30.2,0.0016637895395206215,304.60370645196315,313.40540772070284,8.801701268739691,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-0.021009911489436733,-0.021009911489436733,-0.021009911489436733,0.0007584956510382768,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.6,D,,ample,none,0,M,314.0849743544612,0.0,17.99985976065715,0.00012449445579409968,1.0,0.0,0.0,0.031135349409915358,0.0,0.0,0.0,0.0,0.0,0.0,30.201661418026116,30.2,30.2,0.0016614180261171896,305.5037215910645,314.305406017573,8.801684426508473,,18.000143036518416,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.00011920344142364314,0.00011920344142364314,0.00011920344142364314,-0.0001058202874091308,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.6,D,,ample,none,0,R,292.40369551577686,0.0,18.00007450082188,0.000702403707869479,1.0,0.0,0.0,3.322836052234379e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.201661418026116,30.2,30.2,0.0016614180261171896,305.5037215910645,314.305406017573,8.801684426508473,,18.000143036518416,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.0006658270863320582,0.0006658270863320582,0.0006658270863320582,-0.0007315324307484157,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.6,D,,ample,none,0,F,327.405356933803,0.0,18.00000930397672,-8.259404921240332e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201661418026116,30.2,30.2,0.0016614180261171896,305.5037215910645,314.305406017573,8.801684426508473,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-7.908380213272892e-06,-7.908380213272892e-06,-7.908380213272892e-06,7.0204941593488e-06,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.6,D,,ample,none,0,B,269.7424774499908,0.0,18.299976288928146,-0.021009911489436733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201661418026116,30.2,30.2,0.0016614180261171896,305.5037215910645,314.305406017573,8.801684426508473,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-0.020972026577195775,-0.020972026577195775,-0.020972026577195775,0.000757698244819166,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.65,D,,ample,none,0,M,314.98496749149837,0.0,17.99986572082922,0.00011920344142364314,1.0,0.0,0.0,0.03113524400521967,0.0,0.0,0.0,0.0,0.0,0.0,30.201657316014586,30.2,30.2,0.0016573160145867405,306.40373780036344,315.2054043868261,8.801666586462659,,18.000154009504815,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.00011413729516291937,0.00011413729516291937,0.00011413729516291937,-0.00010132292521447539,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.65,D,,ample,none,0,R,293.30370007310177,0.0,18.0001077921762,0.0006658270863320582,1.0,0.0,0.0,3.314632029173481e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.201657316014586,30.2,30.2,0.0016573160145867405,306.40373780036344,315.2054043868261,8.801666586462659,,18.000154009504815,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.0006303354279305041,0.0006303354279305041,0.0006303354279305041,-0.0007098331680310821,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.65,D,,ample,none,0,F,328.30535738911635,0.0,18.00000890855771,-7.908380213272892e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201657316014586,30.2,30.2,0.0016573160145867405,306.40373780036344,315.2054043868261,8.801666586462659,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-7.572274053657679e-06,-7.572274053657679e-06,-7.572274053657679e-06,6.722123192304256e-06,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.65,D,,ample,none,0,B,270.65745004940396,0.0,18.298927687599285,-0.020972026577195775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201657316014586,30.2,30.2,0.0016573160145867405,306.40373780036344,315.2054043868261,8.801666586462659,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-0.02093416097330802,-0.02093416097330802,-0.02093416097330802,0.0007573120777550763,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.7,D,,ample,none,0,M,315.8849609202115,0.0,17.99987142769398,0.00011413729516291937,1.0,0.0,0.0,0.031135136794202718,0.0,0.0,0.0,0.0,0.0,0.0,30.201651574449055,30.2,30.2,0.0016515744490561701,307.3037550087615,316.105402825386,8.801647816624495,,18.00016425411904,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.00010928646011816312,0.00010928646011816312,0.00010928646011816312,-9.701670089512504e-05,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.7,D,,ample,none,0,R,294.20370625062986,0.0,18.000139308947595,0.0006303354279305041,1.0,0.0,0.0,3.3031488981123404e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.201651574449055,30.2,30.2,0.0016515744490561701,307.3037550087615,316.105402825386,8.801647816624495,,18.00016425411904,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.0005959137539964843,0.0005959137539964843,0.0005959137539964843,-0.0006884334786803957,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.7,D,,ample,none,0,F,329.2053578250789,0.0,18.000008529944008,-7.572274053657679e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201651574449055,30.2,30.2,0.0016515744490561701,307.3037550087615,316.105402825386,8.801647816624495,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-7.2504524068151e-06,-7.2504524068151e-06,-7.2504524068151e-06,6.436432936851585e-06,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.7,D,,ample,none,0,B,271.5723702660827,0.0,18.29788097955062,-0.02093416097330802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201651574449055,30.2,30.2,0.0016515744490561701,307.3037550087615,316.105402825386,8.801647816624495,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-0.020896294946162793,-0.020896294946162793,-0.020896294946162793,0.0007573205429045604,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.75,D,,ample,none,0,M,316.7849546282043,0.0,17.999876892016985,0.00010928646011816312,1.0,0.0,0.0,0.031135027951221042,0.0,0.0,0.0,0.0,0.0,0.0,30.201644281543576,30.2,30.2,0.0016442815435766533,308.20377314759185,317.00540133030705,8.801628182715206,,18.00017379580477,0.0,post_terminal_cruise,,1.0,SUCCESS_RELEASE,0.00010464178556262027,0.00010464178556262027,0.00010464178556262027,-9.289349111085688e-05,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.75,D,,ample,none,0,R,295.10371396096946,0.0,18.000169104635294,0.0005959137539964843,1.0,0.0,0.0,3.288563087153307e-05,0.0,0.0,0.0,0.0,0.0,0.0,30.201644281543576,30.2,30.2,0.0016442815435766533,308.20377314759185,317.00540133030705,8.801628182715206,,18.00017379580477,0.0,post_terminal_cruise,,0.0,SUCCESS_RELEASE,0.0005625466652671207,0.0005625466652671207,0.0005625466652671207,-0.0006673417745872712,0.0,0.0,0,0,,0.0,
D_ample_none_i0,12.75,D,,ample,none,0,F,330.10535824251303,0.0,18.000008167421388,-7.2504524068151e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.201644281543576,30.2,30.2,0.0016442815435766533,308.20377314759185,317.00540133030705,8.801628182715206,,,,post_terminal_cruise,,0.0,SUCCESS_RELEASE,-6.9423081798802855e-06,-6.9423081798802855e-06,-6.9423081798802855e-06,6.162884538696283e-06,0.0,0.0,0,0,,0.0,
